jeudi 27 février 2020	17:04:46	Sampling Period : 50  ms		OL alpha1
395	-40.000000E+0	-16.464484E+0	-16.464484E+0	81.651747E+0
396	-40.000000E+0	-16.464484E+0	-16.464484E+0	81.651747E+0
397	-40.000000E+0	-15.694260E+0	-15.694260E+0	79.227200E+0
398	-40.000000E+0	-15.694260E+0	-15.694260E+0	79.227200E+0
399	-40.000000E+0	-15.694260E+0	-15.694260E+0	79.227200E+0
400	-40.000000E+0	-15.694260E+0	-15.694260E+0	79.227200E+0
401	-40.000000E+0	-12.098485E+0	-12.098485E+0	80.535076E+0
402	-40.000000E+0	-12.098485E+0	-12.098485E+0	80.535076E+0
403	-40.000000E+0	-12.098485E+0	-12.098485E+0	80.535076E+0
404	-40.000000E+0	-12.098485E+0	-12.098485E+0	80.535076E+0
405	-40.000000E+0	-7.451164E+0	-7.451164E+0	83.478680E+0
406	-40.000000E+0	-7.451164E+0	-7.451164E+0	83.478680E+0
407	-40.000000E+0	-7.451164E+0	-7.451164E+0	83.478680E+0
408	-40.000000E+0	-7.451164E+0	-7.451164E+0	83.478680E+0
409	-40.000000E+0	-2.841641E+0	-2.841641E+0	89.204352E+0
410	-40.000000E+0	-2.841641E+0	-2.841641E+0	89.204352E+0
411	-40.000000E+0	-2.841641E+0	-2.841641E+0	89.204352E+0
412	-40.000000E+0	-2.841641E+0	-2.841641E+0	89.204352E+0
413	-40.000000E+0	1.587255E+0	1.587255E+0	91.459361E+0
414	-40.000000E+0	1.587255E+0	1.587255E+0	91.459361E+0
415	-40.000000E+0	1.587255E+0	1.587255E+0	91.459361E+0
416	-40.000000E+0	1.587255E+0	1.587255E+0	91.459361E+0
417	-40.000000E+0	5.668464E+0	5.668464E+0	87.095420E+0
418	-40.000000E+0	5.668464E+0	5.668464E+0	87.095420E+0
419	-40.000000E+0	5.668464E+0	5.668464E+0	87.095420E+0
420	-40.000000E+0	5.668464E+0	5.668464E+0	87.095420E+0
421	-40.000000E+0	9.479222E+0	9.479222E+0	75.380618E+0
422	-40.000000E+0	9.479222E+0	9.479222E+0	75.380618E+0
423	-40.000000E+0	9.479222E+0	9.479222E+0	75.380618E+0
424	-40.000000E+0	9.479222E+0	9.479222E+0	75.380618E+0
425	-40.000000E+0	13.379382E+0	13.379382E+0	71.545321E+0
426	-40.000000E+0	13.379382E+0	13.379382E+0	71.545321E+0
427	-40.000000E+0	13.379382E+0	13.379382E+0	71.545321E+0
428	-40.000000E+0	13.379382E+0	13.379382E+0	71.545321E+0
429	-40.000000E+0	17.037434E+0	17.037434E+0	73.795170E+0
430	-40.000000E+0	17.037434E+0	17.037434E+0	73.795170E+0
431	-40.000000E+0	17.037434E+0	17.037434E+0	73.795170E+0
432	-40.000000E+0	17.037434E+0	17.037434E+0	73.795170E+0
433	-40.000000E+0	20.500732E+0	20.500732E+0	84.721209E+0
434	-40.000000E+0	20.500732E+0	20.500732E+0	84.721209E+0
435	-40.000000E+0	20.500732E+0	20.500732E+0	84.721209E+0
436	-40.000000E+0	20.500732E+0	20.500732E+0	84.721209E+0
437	-40.000000E+0	24.063395E+0	24.063395E+0	93.698567E+0
438	-40.000000E+0	24.063395E+0	24.063395E+0	93.698567E+0
439	-40.000000E+0	24.063395E+0	24.063395E+0	93.698567E+0
440	-40.000000E+0	24.063395E+0	24.063395E+0	93.698567E+0
441	-40.000000E+0	27.439337E+0	27.439337E+0	91.532394E+0
442	-40.000000E+0	27.439337E+0	27.439337E+0	91.532394E+0
443	40.000000E+0	27.439337E+0	27.439337E+0	91.532394E+0
444	40.000000E+0	27.439337E+0	27.439337E+0	91.532394E+0
445	40.000000E+0	30.742199E+0	30.742199E+0	83.596374E+0
446	40.000000E+0	30.742199E+0	30.742199E+0	83.596374E+0
447	40.000000E+0	30.742199E+0	30.742199E+0	83.596374E+0
448	40.000000E+0	30.742199E+0	30.742199E+0	83.596374E+0
449	40.000000E+0	30.742199E+0	30.742199E+0	83.596374E+0
450	40.000000E+0	35.998679E+0	35.998679E+0	78.994967E+0
451	40.000000E+0	35.998679E+0	35.998679E+0	78.994967E+0
452	40.000000E+0	35.998679E+0	35.998679E+0	78.994967E+0
453	40.000000E+0	38.766767E+0	38.766767E+0	79.631485E+0
454	40.000000E+0	38.766767E+0	38.766767E+0	79.631485E+0
455	40.000000E+0	38.766767E+0	38.766767E+0	79.631485E+0
456	40.000000E+0	38.766767E+0	38.766767E+0	79.631485E+0
457	40.000000E+0	38.766767E+0	38.766767E+0	79.631485E+0
458	40.000000E+0	36.813680E+0	36.813680E+0	89.756183E+0
459	40.000000E+0	36.813680E+0	36.813680E+0	89.756183E+0
460	40.000000E+0	36.813680E+0	36.813680E+0	89.756183E+0
461	40.000000E+0	32.698526E+0	32.698526E+0	86.522438E+0
462	40.000000E+0	32.698526E+0	32.698526E+0	86.522438E+0
463	40.000000E+0	32.698526E+0	32.698526E+0	86.522438E+0
464	40.000000E+0	32.698526E+0	32.698526E+0	86.522438E+0
465	40.000000E+0	28.588387E+0	28.588387E+0	85.990155E+0
466	40.000000E+0	28.588387E+0	28.588387E+0	85.990155E+0
467	40.000000E+0	28.588387E+0	28.588387E+0	85.990155E+0
468	40.000000E+0	28.588387E+0	28.588387E+0	85.990155E+0
469	40.000000E+0	24.261775E+0	24.261775E+0	84.217335E+0
470	40.000000E+0	24.261775E+0	24.261775E+0	84.217335E+0
471	40.000000E+0	24.261775E+0	24.261775E+0	84.217335E+0
472	40.000000E+0	24.261775E+0	24.261775E+0	84.217335E+0
473	40.000000E+0	20.196435E+0	20.196435E+0	82.870207E+0
474	40.000000E+0	20.196435E+0	20.196435E+0	82.870207E+0
475	40.000000E+0	20.196435E+0	20.196435E+0	82.870207E+0
476	40.000000E+0	20.196435E+0	20.196435E+0	82.870207E+0
477	40.000000E+0	20.196435E+0	20.196435E+0	82.870207E+0
478	40.000000E+0	16.204811E+0	16.204811E+0	81.470984E+0
479	40.000000E+0	16.204811E+0	16.204811E+0	81.470984E+0
480	40.000000E+0	16.204811E+0	16.204811E+0	81.470984E+0
481	40.000000E+0	12.387419E+0	12.387419E+0	77.404956E+0
482	40.000000E+0	12.387419E+0	12.387419E+0	77.404956E+0
483	40.000000E+0	12.387419E+0	12.387419E+0	77.404956E+0
484	40.000000E+0	12.387419E+0	12.387419E+0	77.404956E+0
485	40.000000E+0	12.387419E+0	12.387419E+0	77.404956E+0
486	40.000000E+0	8.819659E+0	8.819659E+0	75.741007E+0
487	40.000000E+0	8.819659E+0	8.819659E+0	75.741007E+0
488	40.000000E+0	8.819659E+0	8.819659E+0	75.741007E+0
489	40.000000E+0	8.819659E+0	8.819659E+0	75.741007E+0
490	40.000000E+0	5.393583E+0	5.393583E+0	74.340223E+0
491	40.000000E+0	5.393583E+0	5.393583E+0	74.340223E+0
492	40.000000E+0	5.393583E+0	5.393583E+0	74.340223E+0
493	40.000000E+0	5.393583E+0	5.393583E+0	74.340223E+0
494	40.000000E+0	2.160698E+0	2.160698E+0	81.790264E+0
495	40.000000E+0	2.160698E+0	2.160698E+0	81.790264E+0
496	40.000000E+0	2.160698E+0	2.160698E+0	81.790264E+0
497	40.000000E+0	-1.391132E+0	-1.391132E+0	87.602001E+0
498	40.000000E+0	-1.391132E+0	-1.391132E+0	87.602001E+0
499	40.000000E+0	-1.391132E+0	-1.391132E+0	87.602001E+0
500	40.000000E+0	-1.391132E+0	-1.391132E+0	87.602001E+0
501	40.000000E+0	-1.391132E+0	-1.391132E+0	87.602001E+0
502	40.000000E+0	-4.800383E+0	-4.800383E+0	90.554670E+0
503	-40.000000E+0	-4.800383E+0	-4.800383E+0	90.554670E+0
504	-40.000000E+0	-4.800383E+0	-4.800383E+0	90.554670E+0
505	-40.000000E+0	-8.153168E+0	-8.153168E+0	87.713213E+0
506	-40.000000E+0	-8.153168E+0	-8.153168E+0	87.713213E+0
507	-40.000000E+0	-8.153168E+0	-8.153168E+0	87.713213E+0
508	-40.000000E+0	-8.153168E+0	-8.153168E+0	87.713213E+0
509	-40.000000E+0	-8.153168E+0	-8.153168E+0	87.713213E+0
510	-40.000000E+0	-11.566213E+0	-11.566213E+0	79.984098E+0
511	-40.000000E+0	-11.566213E+0	-11.566213E+0	79.984098E+0
512	-40.000000E+0	-11.566213E+0	-11.566213E+0	79.984098E+0
513	-40.000000E+0	-11.566213E+0	-11.566213E+0	79.984098E+0
514	-40.000000E+0	-13.302906E+0	-13.302906E+0	75.746384E+0
515	-40.000000E+0	-13.302906E+0	-13.302906E+0	75.746384E+0
516	-40.000000E+0	-13.302906E+0	-13.302906E+0	75.746384E+0
517	-40.000000E+0	-13.302906E+0	-13.302906E+0	75.746384E+0
518	-40.000000E+0	-11.847607E+0	-11.847607E+0	76.108637E+0
519	-40.000000E+0	-11.847607E+0	-11.847607E+0	76.108637E+0
520	-40.000000E+0	-11.847607E+0	-11.847607E+0	76.108637E+0
521	-40.000000E+0	-11.847607E+0	-11.847607E+0	76.108637E+0
522	-40.000000E+0	-7.864440E+0	-7.864440E+0	79.723464E+0
523	-40.000000E+0	-7.864440E+0	-7.864440E+0	79.723464E+0
524	-40.000000E+0	-7.864440E+0	-7.864440E+0	79.723464E+0
525	-40.000000E+0	-3.205143E+0	-3.205143E+0	82.180485E+0
526	-40.000000E+0	-3.205143E+0	-3.205143E+0	82.180485E+0
527	-40.000000E+0	-3.205143E+0	-3.205143E+0	82.180485E+0
528	-40.000000E+0	-3.205143E+0	-3.205143E+0	82.180485E+0
529	-40.000000E+0	-3.205143E+0	-3.205143E+0	82.180485E+0
530	-40.000000E+0	1.386691E+0	1.386691E+0	78.453680E+0
531	-40.000000E+0	1.386691E+0	1.386691E+0	78.453680E+0
532	-40.000000E+0	1.386691E+0	1.386691E+0	78.453680E+0
533	-40.000000E+0	1.386691E+0	1.386691E+0	78.453680E+0
534	-40.000000E+0	5.581824E+0	5.581824E+0	70.021709E+0
535	-40.000000E+0	5.581824E+0	5.581824E+0	70.021709E+0
536	-40.000000E+0	5.581824E+0	5.581824E+0	70.021709E+0
537	-40.000000E+0	5.581824E+0	5.581824E+0	70.021709E+0
538	-40.000000E+0	9.960991E+0	9.960991E+0	75.360595E+0
539	-40.000000E+0	9.960991E+0	9.960991E+0	75.360595E+0
540	-40.000000E+0	9.960991E+0	9.960991E+0	75.360595E+0
541	-40.000000E+0	13.929582E+0	13.929582E+0	74.975630E+0
542	-40.000000E+0	13.929582E+0	13.929582E+0	74.975630E+0
543	-40.000000E+0	13.929582E+0	13.929582E+0	74.975630E+0
544	-40.000000E+0	13.929582E+0	13.929582E+0	74.975630E+0
545	-40.000000E+0	13.929582E+0	13.929582E+0	74.975630E+0
