mercredi 25 mars 2020	16:07:32	Sampling Period : 50  ms		OL alpha
398	3.240696E+0	-4.230898E+0	829.109366E+0	78.047112E+0
399	2.826053E+0	-4.230898E+0	829.109366E+0	78.047112E+0
400	2.355628E+0	-4.230898E+0	829.109366E+0	78.047112E+0
401	1.846660E+0	-4.230898E+0	829.109366E+0	78.047112E+0
402	1.317493E+0	-2.874153E+0	861.462503E+0	78.896918E+0
403	787.115910E-3	-2.874153E+0	861.462503E+0	78.896918E+0
404	274.686960E-3	-2.874153E+0	861.462503E+0	78.896918E+0
405	-200.943940E-3	-2.874153E+0	861.462503E+0	78.896918E+0
406	-621.708190E-3	-1.362395E+0	897.512128E+0	78.443861E+0
407	-970.770880E-3	-1.362395E+0	897.512128E+0	78.443861E+0
408	-1.232953E+0	-1.362395E+0	897.512128E+0	78.443861E+0
409	-1.395113E+0	-1.362395E+0	897.512128E+0	78.443861E+0
410	-1.446478E+0	-165.503655E-3	926.053374E+0	76.768540E+0
411	-1.378918E+0	-165.503655E-3	926.053374E+0	76.768540E+0
412	-1.187149E+0	-165.503655E-3	926.053374E+0	76.768540E+0
413	-868.877550E-3	-165.503655E-3	926.053374E+0	76.768540E+0
414	-424.857470E-3	788.653490E-3	948.806352E+0	78.873463E+0
415	141.117200E-3	788.653490E-3	948.806352E+0	78.873463E+0
416	822.300760E-3	788.653490E-3	948.806352E+0	78.873463E+0
417	1.609155E+0	788.653490E-3	948.806352E+0	78.873463E+0
418	2.489577E+0	1.841500E+0	973.912686E+0	75.648947E+0
419	3.449193E+0	1.841500E+0	973.912686E+0	75.648947E+0
420	4.471702E+0	1.841500E+0	973.912686E+0	75.648947E+0
421	5.539276E+0	1.841500E+0	973.912686E+0	75.648947E+0
422	6.632991E+0	2.904074E+0	999.250991E+0	75.706473E+0
423	7.733285E+0	2.904074E+0	999.250991E+0	75.706473E+0
424	8.820438E+0	2.904074E+0	999.250991E+0	75.706473E+0
425	9.875049E+0	2.904074E+0	999.250991E+0	75.706473E+0
426	10.878508E+0	4.016127E+0	1.025769E+3	83.781165E+0
427	11.813449E+0	4.016127E+0	1.025769E+3	83.781165E+0
428	12.664174E+0	4.016127E+0	1.025769E+3	83.781165E+0
429	13.417028E+0	4.016127E+0	1.025769E+3	83.781165E+0
430	14.060734E+0	4.016127E+0	1.025769E+3	83.781165E+0
431	14.586664E+0	4.677115E+0	1.041531E+3	80.233605E+0
432	14.989040E+0	4.677115E+0	1.041531E+3	80.233605E+0
433	15.265077E+0	4.677115E+0	1.041531E+3	80.233605E+0
434	15.415039E+0	5.086194E+0	1.051286E+3	83.136804E+0
435	15.442226E+0	5.086194E+0	1.051286E+3	83.136804E+0
436	15.352890E+0	5.086194E+0	1.051286E+3	83.136804E+0
437	15.156069E+0	5.086194E+0	1.051286E+3	83.136804E+0
438	14.863359E+0	5.239185E+0	1.054934E+3	83.560021E+0
439	14.488619E+0	5.239185E+0	1.054934E+3	83.560021E+0
440	14.047625E+0	5.239185E+0	1.054934E+3	83.560021E+0
441	13.557673E+0	5.239185E+0	1.054934E+3	83.560021E+0
442	13.037142E+0	4.968328E+0	1.048476E+3	82.219632E+0
443	12.505037E+0	4.968328E+0	1.048476E+3	82.219632E+0
444	11.980516E+0	4.968328E+0	1.048476E+3	82.219632E+0
445	11.482403E+0	4.968328E+0	1.048476E+3	82.219632E+0
446	11.028724E+0	4.280781E+0	1.032080E+3	80.028198E+0
447	10.636253E+0	4.280781E+0	1.032080E+3	80.028198E+0
448	10.320092E+0	4.280781E+0	1.032080E+3	80.028198E+0
449	10.093296E+0	4.280781E+0	1.032080E+3	80.028198E+0
450	9.966539E+0	3.338506E+0	1.009611E+3	77.706353E+0
451	9.947850E+0	3.338506E+0	1.009611E+3	77.706353E+0
452	10.042410E+0	3.338506E+0	1.009611E+3	77.706353E+0
453	10.252415E+0	3.338506E+0	1.009611E+3	77.706353E+0
454	10.577023E+0	2.114023E+0	980.411310E+0	76.724963E+0
455	11.012367E+0	2.114023E+0	980.411310E+0	76.724963E+0
456	11.551645E+0	2.114023E+0	980.411310E+0	76.724963E+0
457	12.185289E+0	2.114023E+0	980.411310E+0	76.724963E+0
458	12.901192E+0	864.464980E-3	950.614165E+0	75.439482E+0
459	13.685010E+0	864.464980E-3	950.614165E+0	75.439482E+0
460	14.520507E+0	864.464980E-3	950.614165E+0	75.439482E+0
461	15.389955E+0	864.464980E-3	950.614165E+0	75.439482E+0
462	16.274572E+0	-411.474805E-3	920.187908E+0	78.091231E+0
463	17.154979E+0	-411.474805E-3	920.187908E+0	78.091231E+0
464	18.011679E+0	-411.474805E-3	920.187908E+0	78.091231E+0
465	18.825537E+0	-411.474805E-3	920.187908E+0	78.091231E+0
466	19.578246E+0	-411.474805E-3	920.187908E+0	78.091231E+0
467	20.252786E+0	-1.650024E+0	890.653266E+0	80.931235E+0
468	20.833833E+0	-1.650024E+0	890.653266E+0	80.931235E+0
469	21.308144E+0	-1.650024E+0	890.653266E+0	80.931235E+0
470	21.664879E+0	-3.109100E+0	855.859934E+0	81.411824E+0
471	21.895871E+0	-3.109100E+0	855.859934E+0	81.411824E+0
472	21.995823E+0	-3.109100E+0	855.859934E+0	81.411824E+0
473	21.962442E+0	-3.109100E+0	855.859934E+0	81.411824E+0
474	21.796493E+0	-3.109100E+0	855.859934E+0	81.411824E+0
475	21.501784E+0	-4.566888E+0	821.097294E+0	82.654004E+0
476	21.085068E+0	-4.566888E+0	821.097294E+0	82.654004E+0
477	20.555876E+0	-4.566888E+0	821.097294E+0	82.654004E+0
478	19.926290E+0	-6.160184E+0	783.103310E+0	80.656469E+0
479	19.210634E+0	-6.160184E+0	783.103310E+0	80.656469E+0
480	18.425132E+0	-6.160184E+0	783.103310E+0	80.656469E+0
481	17.587502E+0	-6.160184E+0	783.103310E+0	80.656469E+0
482	16.716523E+0	-6.160184E+0	783.103310E+0	80.656469E+0
483	15.831570E+0	-8.078398E+0	737.361290E+0	79.284332E+0
484	14.952141E+0	-8.078398E+0	737.361290E+0	79.284332E+0
485	14.097376E+0	-8.078398E+0	737.361290E+0	79.284332E+0
486	13.285587E+0	-10.143400E+0	688.118930E+0	80.907824E+0
487	12.533806E+0	-10.143400E+0	688.118930E+0	80.907824E+0
488	11.857371E+0	-10.143400E+0	688.118930E+0	80.907824E+0
489	11.269550E+0	-10.143400E+0	688.118930E+0	80.907824E+0
490	10.781211E+0	-12.090578E+0	641.686227E+0	80.011072E+0
491	10.400565E+0	-12.090578E+0	641.686227E+0	80.011072E+0
492	10.132963E+0	-12.090578E+0	641.686227E+0	80.011072E+0
493	9.980766E+0	-12.090578E+0	641.686227E+0	80.011072E+0
494	9.943293E+0	-13.712597E+0	603.007298E+0	80.278449E+0
495	10.016846E+0	-13.712597E+0	603.007298E+0	80.278449E+0
496	10.194797E+0	-13.712597E+0	603.007298E+0	80.278449E+0
497	10.467766E+0	-13.712597E+0	603.007298E+0	80.278449E+0
498	10.823849E+0	-13.712597E+0	603.007298E+0	80.278449E+0
499	11.248926E+0	-15.200908E+0	567.516805E+0	79.736188E+0
500	11.727008E+0	-15.200908E+0	567.516805E+0	79.736188E+0
501	12.240639E+0	-15.200908E+0	567.516805E+0	79.736188E+0
502	12.771337E+0	-16.763574E+0	530.253225E+0	75.846798E+0
503	13.300051E+0	-16.763574E+0	530.253225E+0	75.846798E+0
504	13.807640E+0	-16.763574E+0	530.253225E+0	75.846798E+0
505	14.275354E+0	-16.763574E+0	530.253225E+0	75.846798E+0
506	14.685297E+0	-16.763574E+0	530.253225E+0	75.846798E+0
507	15.020883E+0	-18.306867E+0	493.451636E+0	75.426424E+0
508	15.267248E+0	-18.306867E+0	493.451636E+0	75.426424E+0
509	15.411622E+0	-18.306867E+0	493.451636E+0	75.426424E+0
510	15.443656E+0	-19.862831E+0	456.347882E+0	77.928025E+0
511	15.355682E+0	-19.862831E+0	456.347882E+0	77.928025E+0
512	15.142906E+0	-19.862831E+0	456.347882E+0	77.928025E+0
513	14.803542E+0	-19.862831E+0	456.347882E+0	77.928025E+0
514	14.338851E+0	-21.344815E+0	421.008262E+0	77.860920E+0
515	13.753129E+0	-21.344815E+0	421.008262E+0	77.860920E+0
516	13.053599E+0	-21.344815E+0	421.008262E+0	77.860920E+0
517	12.250244E+0	-21.344815E+0	421.008262E+0	77.860920E+0
518	11.355568E+0	-21.344815E+0	421.008262E+0	77.860920E+0
519	10.384292E+0	-22.660876E+0	389.625257E+0	78.454626E+0
520	9.352999E+0	-22.660876E+0	389.625257E+0	78.454626E+0
521	8.279730E+0	-22.660876E+0	389.625257E+0	78.454626E+0
522	7.183550E+0	-22.660876E+0	389.625257E+0	78.454626E+0
523	6.084079E+0	-23.875654E+0	360.657480E+0	81.517435E+0
524	5.001018E+0	-23.875654E+0	360.657480E+0	81.517435E+0
525	3.953669E+0	-23.875654E+0	360.657480E+0	81.517435E+0
526	2.960464E+0	-23.875654E+0	360.657480E+0	81.517435E+0
527	2.038519E+0	-25.238378E+0	328.161761E+0	81.275221E+0
528	1.203218E+0	-25.238378E+0	328.161761E+0	81.275221E+0
529	467.840920E-3	-25.238378E+0	328.161761E+0	81.275221E+0
530	-156.760520E-3	-25.238378E+0	328.161761E+0	81.275221E+0
531	-662.419510E-3	-26.815143E+0	290.561974E+0	77.356799E+0
532	-1.043851E+0	-26.815143E+0	290.561974E+0	77.356799E+0
533	-1.298774E+0	-26.815143E+0	290.561974E+0	77.356799E+0
534	-1.427963E+0	-26.815143E+0	290.561974E+0	77.356799E+0
535	-1.435218E+0	-27.995437E+0	262.416510E+0	77.817326E+0
536	-1.327268E+0	-27.995437E+0	262.416510E+0	77.817326E+0
537	-1.113595E+0	-27.995437E+0	262.416510E+0	77.817326E+0
538	-806.194420E-3	-27.995437E+0	262.416510E+0	77.817326E+0
539	-419.270620E-3	-28.611310E+0	247.730290E+0	76.320460E+0
540	31.118739E-3	-28.611310E+0	247.730290E+0	76.320460E+0
541	527.466940E-3	-28.611310E+0	247.730290E+0	76.320460E+0
542	1.051257E+0	-28.611310E+0	247.730290E+0	76.320460E+0
543	1.583424E+0	-28.407928E+0	252.580173E+0	76.118097E+0
544	2.104836E+0	-28.407928E+0	252.580173E+0	76.118097E+0
545	2.596767E+0	-28.407928E+0	252.580173E+0	76.118097E+0
546	3.041369E+0	-28.407928E+0	252.580173E+0	76.118097E+0
547	3.422120E+0	-27.742901E+0	268.438511E+0	75.049838E+0
548	3.724232E+0	-27.742901E+0	268.438511E+0	75.049838E+0
549	3.935028E+0	-27.742901E+0	268.438511E+0	75.049838E+0
550	4.044257E+0	-27.742901E+0	268.438511E+0	75.049838E+0
551	4.044351E+0	-27.053409E+0	284.880258E+0	75.093962E+0
552	3.930622E+0	-27.053409E+0	284.880258E+0	75.093962E+0
553	3.701375E+0	-27.053409E+0	284.880258E+0	75.093962E+0
554	3.357961E+0	-27.053409E+0	284.880258E+0	75.093962E+0
555	2.904746E+0	-26.243758E+0	304.187321E+0	78.147181E+0
556	2.349004E+0	-26.243758E+0	304.187321E+0	78.147181E+0
557	1.700745E+0	-26.243758E+0	304.187321E+0	78.147181E+0
558	972.470620E-3	-26.243758E+0	304.187321E+0	78.147181E+0
559	178.866800E-3	-25.371406E+0	324.989548E+0	81.094633E+0
560	-663.553430E-3	-25.371406E+0	324.989548E+0	81.094633E+0
561	-1.536856E+0	-25.371406E+0	324.989548E+0	81.094633E+0
562	-2.422126E+0	-25.371406E+0	324.989548E+0	81.094633E+0
563	-3.299932E+0	-24.787337E+0	338.917360E+0	81.303730E+0
564	-4.150804E+0	-24.787337E+0	338.917360E+0	81.303730E+0
565	-4.955712E+0	-24.787337E+0	338.917360E+0	81.303730E+0
566	-5.696535E+0	-24.787337E+0	338.917360E+0	81.303730E+0
567	-6.356505E+0	-24.170681E+0	353.622228E+0	79.422124E+0
568	-6.920621E+0	-24.170681E+0	353.622228E+0	79.422124E+0
569	-7.376020E+0	-24.170681E+0	353.622228E+0	79.422124E+0
570	-7.712290E+0	-24.170681E+0	353.622228E+0	79.422124E+0
571	-7.921729E+0	-23.213717E+0	376.442123E+0	77.735562E+0
572	-7.999536E+0	-23.213717E+0	376.442123E+0	77.735562E+0
573	-7.943924E+0	-23.213717E+0	376.442123E+0	77.735562E+0
574	-7.756170E+0	-23.213717E+0	376.442123E+0	77.735562E+0
575	-7.440580E+0	-21.476732E+0	417.862545E+0	76.843995E+0
576	-7.004384E+0	-21.476732E+0	417.862545E+0	76.843995E+0
577	-6.457556E+0	-21.476732E+0	417.862545E+0	76.843995E+0
578	-5.812574E+0	-21.476732E+0	417.862545E+0	76.843995E+0
579	-5.084105E+0	-19.368358E+0	468.139148E+0	74.623393E+0
580	-4.288651E+0	-19.368358E+0	468.139148E+0	74.623393E+0
581	-3.444137E+0	-19.368358E+0	468.139148E+0	74.623393E+0
582	-2.569473E+0	-19.368358E+0	468.139148E+0	74.623393E+0
583	-1.684091E+0	-17.505151E+0	512.569486E+0	75.305885E+0
584	-807.460380E-3	-17.505151E+0	512.569486E+0	75.305885E+0
585	41.384442E-3	-17.505151E+0	512.569486E+0	75.305885E+0
586	844.314650E-3	-17.505151E+0	512.569486E+0	75.305885E+0
587	1.584551E+0	-15.510537E+0	560.133350E+0	75.741556E+0
588	2.247077E+0	-15.510537E+0	560.133350E+0	75.741556E+0
589	2.819005E+0	-15.510537E+0	560.133350E+0	75.741556E+0
590	3.289889E+0	-15.510537E+0	560.133350E+0	75.741556E+0
591	3.651987E+0	-13.615957E+0	605.311799E+0	78.241057E+0
592	3.900437E+0	-13.615957E+0	605.311799E+0	78.241057E+0
593	4.033384E+0	-13.615957E+0	605.311799E+0	78.241057E+0
594	4.052014E+0	-13.615957E+0	605.311799E+0	78.241057E+0
595	3.960525E+0	-11.841713E+0	647.620690E+0	78.320233E+0
596	3.766015E+0	-11.841713E+0	647.620690E+0	78.320233E+0
597	3.478303E+0	-11.841713E+0	647.620690E+0	78.320233E+0
598	3.109685E+0	-11.841713E+0	647.620690E+0	78.320233E+0
599	2.674619E+0	-10.235050E+0	685.933416E+0	76.720449E+0
600	2.189367E+0	-10.235050E+0	685.933416E+0	76.720449E+0
