mercredi 25 mars 2020	17:52:18	Sampling Period : 50  ms		CL

t	Alpha [deg]	Position [cm]	X [pixel]	Y [pixel]	  	  	  	  
539	22.216920E+0	-5.204326E+0	805.896840E+0	80.708875E+0
540	15.932459E+0	-5.204326E+0	805.896840E+0	80.708875E+0
541	15.320221E+0	-5.204326E+0	805.896840E+0	80.708875E+0
542	14.812676E+0	-7.713891E+0	746.053374E+0	79.973901E+0
543	14.442187E+0	-7.713891E+0	746.053374E+0	79.973901E+0
544	9.193276E+0	-7.713891E+0	746.053374E+0	79.973901E+0
545	9.153702E+0	-7.713891E+0	746.053374E+0	79.973901E+0
546	9.323790E+0	-10.093243E+0	689.314970E+0	78.516504E+0
547	9.717551E+0	-10.093243E+0	689.314970E+0	78.516504E+0
548	5.560698E+0	-10.093243E+0	689.314970E+0	78.516504E+0
549	6.396630E+0	-10.093243E+0	689.314970E+0	78.516504E+0
550	7.462763E+0	-12.081771E+0	641.896238E+0	77.664510E+0
551	8.749218E+0	-12.081771E+0	641.896238E+0	77.664510E+0
552	6.243420E+0	-12.081771E+0	641.896238E+0	77.664510E+0
553	7.898340E+0	-12.081771E+0	641.896238E+0	77.664510E+0
554	9.711024E+0	-13.458502E+0	609.066492E+0	77.289085E+0
555	11.651325E+0	-13.458502E+0	609.066492E+0	77.289085E+0
556	10.918356E+0	-13.458502E+0	609.066492E+0	77.289085E+0
557	12.996453E+0	-13.458502E+0	609.066492E+0	77.289085E+0
558	15.093997E+0	-14.252699E+0	590.127939E+0	77.079340E+0
559	17.171961E+0	-14.252699E+0	590.127939E+0	77.079340E+0
560	19.191400E+0	-14.252699E+0	590.127939E+0	77.079340E+0
561	19.518069E+0	-14.252699E+0	590.127939E+0	77.079340E+0
562	21.300756E+0	-14.786135E+0	577.407546E+0	77.410616E+0
563	22.917961E+0	-14.786135E+0	577.407546E+0	77.410616E+0
564	23.268038E+0	-14.786135E+0	577.407546E+0	77.410616E+0
565	24.464997E+0	-14.786135E+0	577.407546E+0	77.410616E+0
566	25.421882E+0	-15.482817E+0	560.794359E+0	78.602931E+0
567	26.124094E+0	-15.482817E+0	560.794359E+0	78.602931E+0
568	25.162544E+0	-15.482817E+0	560.794359E+0	78.602931E+0
569	25.328181E+0	-15.482817E+0	560.794359E+0	78.602931E+0
570	25.231068E+0	-16.758769E+0	530.367824E+0	76.721710E+0
571	24.880616E+0	-16.758769E+0	530.367824E+0	76.721710E+0
572	21.727373E+0	-16.758769E+0	530.367824E+0	76.721710E+0
573	20.908535E+0	-16.758769E+0	530.367824E+0	76.721710E+0
574	19.897739E+0	-18.732434E+0	483.303497E+0	74.426021E+0
575	18.724798E+0	-18.732434E+0	483.303497E+0	74.426021E+0
576	13.456000E+0	-18.732434E+0	483.303497E+0	74.426021E+0
577	12.041818E+0	-18.732434E+0	483.303497E+0	74.426021E+0
578	10.572828E+0	-21.127742E+0	426.184623E+0	73.929132E+0
579	9.087840E+0	-21.127742E+0	426.184623E+0	73.929132E+0
580	2.811031E+0	-21.127742E+0	426.184623E+0	73.929132E+0
581	1.385330E+0	-21.127742E+0	426.184623E+0	73.929132E+0
582	55.926582E-3	-23.713962E+0	364.513225E+0	75.757375E+0
583	-1.144184E+0	-23.713962E+0	364.513225E+0	75.757375E+0
584	-7.383946E+0	-23.713962E+0	364.513225E+0	75.757375E+0
585	-8.267589E+0	-23.713962E+0	364.513225E+0	75.757375E+0
586	-8.947491E+0	-25.700491E+0	317.142131E+0	78.543897E+0
587	-9.409032E+0	-25.700491E+0	317.142131E+0	78.543897E+0
588	-13.636320E+0	-25.700491E+0	317.142131E+0	78.543897E+0
589	-13.660578E+0	-25.700491E+0	317.142131E+0	78.543897E+0
590	-13.458100E+0	-26.781004E+0	291.376059E+0	78.187756E+0
591	-13.038183E+0	-26.781004E+0	291.376059E+0	78.187756E+0
592	-14.587650E+0	-26.781004E+0	291.376059E+0	78.187756E+0
593	-13.794025E+0	-26.781004E+0	291.376059E+0	78.187756E+0
594	-12.843601E+0	-26.311206E+0	302.578933E+0	78.105069E+0
595	-11.765855E+0	-26.311206E+0	302.578933E+0	78.105069E+0
596	-9.649478E+0	-26.311206E+0	302.578933E+0	78.105069E+0
597	-8.414021E+0	-26.311206E+0	302.578933E+0	78.105069E+0
598	-7.157337E+0	-24.446240E+0	347.051205E+0	76.765562E+0
599	-5.917726E+0	-24.446240E+0	347.051205E+0	76.765562E+0
600	-984.817516E-3	-24.446240E+0	347.051205E+0	76.765562E+0
601	125.718878E-3	-24.446240E+0	347.051205E+0	76.765562E+0
602	1.108642E+0	-21.790905E+0	410.370720E+0	77.370720E+0
603	1.931629E+0	-21.790905E+0	410.370720E+0	77.370720E+0
604	7.903241E+0	-21.790905E+0	410.370720E+0	77.370720E+0
605	8.351310E+0	-21.790905E+0	410.370720E+0	77.370720E+0
606	8.567219E+0	-19.261173E+0	470.695095E+0	79.410216E+0
607	8.537161E+0	-19.261173E+0	470.695095E+0	79.410216E+0
608	13.337926E+0	-19.261173E+0	470.695095E+0	79.410216E+0
609	12.823347E+0	-19.261173E+0	470.695095E+0	79.410216E+0
610	12.057063E+0	-17.639840E+0	509.357661E+0	82.241387E+0
611	11.049254E+0	-17.639840E+0	509.357661E+0	82.241387E+0
612	13.074749E+0	-17.639840E+0	509.357661E+0	82.241387E+0
613	11.653354E+0	-17.639840E+0	509.357661E+0	82.241387E+0
614	10.053963E+0	-16.774049E+0	530.003451E+0	82.646341E+0
615	8.307061E+0	-16.774049E+0	530.003451E+0	82.646341E+0
616	8.186875E+0	-16.774049E+0	530.003451E+0	82.646341E+0
617	6.258262E+0	-16.774049E+0	530.003451E+0	82.646341E+0
618	4.291286E+0	-16.721201E+0	531.263663E+0	81.632289E+0
619	2.325283E+0	-16.721201E+0	531.263663E+0	81.632289E+0
620	505.730215E-3	-16.721201E+0	531.263663E+0	81.632289E+0
621	-1.341091E+0	-16.721201E+0	531.263663E+0	81.632289E+0
622	-3.073245E+0	-17.543643E+0	511.651584E+0	79.425792E+0
623	-4.657348E+0	-17.543643E+0	511.651584E+0	79.425792E+0
624	-7.716790E+0	-17.543643E+0	511.651584E+0	79.425792E+0
625	-8.928227E+0	-17.543643E+0	511.651584E+0	79.425792E+0
626	-9.916184E+0	-18.211982E+0	495.714286E+0	77.846988E+0
627	-10.665773E+0	-18.211982E+0	495.714286E+0	77.846988E+0
628	-12.511297E+0	-18.211982E+0	495.714286E+0	77.846988E+0
629	-12.769699E+0	-18.211982E+0	495.714286E+0	77.846988E+0
630	-12.780704E+0	-18.268081E+0	494.376518E+0	76.733300E+0
631	-12.553421E+0	-18.268081E+0	494.376518E+0	76.733300E+0
632	-12.215436E+0	-18.268081E+0	494.376518E+0	76.733300E+0
633	-11.562028E+0	-18.268081E+0	494.376518E+0	76.733300E+0
634	-10.730511E+0	-17.338231E+0	516.549867E+0	75.127851E+0
635	-9.750232E+0	-17.338231E+0	516.549867E+0	75.127851E+0
636	-6.785052E+0	-17.338231E+0	516.549867E+0	75.127851E+0
637	-5.599207E+0	-17.338231E+0	516.549867E+0	75.127851E+0
638	-4.370331E+0	-15.620785E+0	557.504365E+0	75.545772E+0
639	-3.136611E+0	-15.620785E+0	557.504365E+0	75.545772E+0
640	1.515919E+0	-15.620785E+0	557.504365E+0	75.545772E+0
641	2.663250E+0	-15.620785E+0	557.504365E+0	75.545772E+0
642	3.705197E+0	-15.620785E+0	557.504365E+0	75.545772E+0
643	4.609530E+0	-13.315795E+0	612.469503E+0	76.739621E+0
644	5.347678E+0	-13.315795E+0	612.469503E+0	76.739621E+0
645	10.528466E+0	-13.315795E+0	612.469503E+0	76.739621E+0
646	10.889664E+0	-11.277078E+0	661.085056E+0	73.742713E+0
647	11.027492E+0	-11.277078E+0	661.085056E+0	73.742713E+0
648	15.031831E+0	-11.277078E+0	661.085056E+0	73.742713E+0
649	14.725492E+0	-11.277078E+0	661.085056E+0	73.742713E+0
650	14.190076E+0	-11.277078E+0	661.085056E+0	73.742713E+0
651	13.435722E+0	-9.955688E+0	692.595123E+0	79.850648E+0
652	12.478311E+0	-9.955688E+0	692.595123E+0	79.850648E+0
653	13.995090E+0	-9.955688E+0	692.595123E+0	79.850648E+0
654	12.713385E+0	-9.451342E+0	704.621845E+0	81.258552E+0
655	11.306282E+0	-9.451342E+0	704.621845E+0	81.258552E+0
656	10.821304E+0	-9.451342E+0	704.621845E+0	81.258552E+0
657	9.272457E+0	-9.451342E+0	704.621845E+0	81.258552E+0
658	7.706626E+0	-9.451342E+0	704.621845E+0	81.258552E+0
659	6.162829E+0	-9.684473E+0	699.062559E+0	81.082549E+0
660	4.679950E+0	-9.684473E+0	699.062559E+0	81.082549E+0
661	2.827197E+0	-9.684473E+0	699.062559E+0	81.082549E+0
662	1.575220E+0	-10.520286E+0	679.131641E+0	81.203510E+0
663	490.663139E-3	-10.520286E+0	679.131641E+0	81.203510E+0
664	-2.077249E+0	-10.520286E+0	679.131641E+0	81.203510E+0
665	-2.752102E+0	-10.520286E+0	679.131641E+0	81.203510E+0
666	-3.185735E+0	-10.520286E+0	679.131641E+0	81.203510E+0
667	-3.363856E+0	-11.401918E+0	658.108101E+0	83.215421E+0
668	-3.278037E+0	-11.401918E+0	658.108101E+0	83.215421E+0
669	-4.697975E+0	-11.401918E+0	658.108101E+0	83.215421E+0
670	-4.092042E+0	-11.671613E+0	651.676911E+0	81.533754E+0
671	-3.233268E+0	-11.671613E+0	651.676911E+0	81.533754E+0
672	-2.679257E+0	-11.671613E+0	651.676911E+0	81.533754E+0
673	-1.369449E+0	-11.671613E+0	651.676911E+0	81.533754E+0
674	130.963734E-3	-11.671613E+0	651.676911E+0	81.533754E+0
675	1.791944E+0	-11.317277E+0	660.126478E+0	80.960411E+0
676	3.579951E+0	-11.317277E+0	660.126478E+0	80.960411E+0
677	6.170981E+0	-11.317277E+0	660.126478E+0	80.960411E+0
678	8.106140E+0	-11.317277E+0	660.126478E+0	80.960411E+0
679	10.055243E+0	-10.372829E+0	682.647931E+0	79.301993E+0
680	11.979540E+0	-10.372829E+0	682.647931E+0	79.301993E+0
681	15.739676E+0	-10.372829E+0	682.647931E+0	79.301993E+0
682	17.512693E+0	-9.186936E+0	710.926914E+0	76.975727E+0
683	19.154625E+0	-9.186936E+0	710.926914E+0	76.975727E+0
684	23.019932E+0	-9.186936E+0	710.926914E+0	76.975727E+0
685	24.328362E+0	-9.186936E+0	710.926914E+0	76.975727E+0
686	25.431867E+0	-9.186936E+0	710.926914E+0	76.975727E+0
687	26.316081E+0	-8.440094E+0	728.736215E+0	79.253353E+0
688	26.972462E+0	-8.440094E+0	728.736215E+0	79.253353E+0
689	28.899600E+0	-8.440094E+0	728.736215E+0	79.253353E+0
690	29.106233E+0	-8.440094E+0	728.736215E+0	79.253353E+0
691	29.095565E+0	-8.951402E+0	716.543498E+0	77.432034E+0
692	28.882841E+0	-8.951402E+0	716.543498E+0	77.432034E+0
693	27.460951E+0	-8.951402E+0	716.543498E+0	77.432034E+0
694	26.905693E+0	-8.951402E+0	716.543498E+0	77.432034E+0
695	26.224093E+0	-10.693760E+0	674.994963E+0	76.864469E+0
696	25.449260E+0	-10.693760E+0	674.994963E+0	76.864469E+0
697	21.114801E+0	-10.693760E+0	674.994963E+0	76.864469E+0
698	20.245052E+0	-10.693760E+0	674.994963E+0	76.864469E+0
699	19.393590E+0	-13.082769E+0	618.026273E+0	77.045977E+0
700	18.598560E+0	-13.082769E+0	618.026273E+0	77.045977E+0
701	13.095102E+0	-13.082769E+0	618.026273E+0	77.045977E+0
702	12.498168E+0	-13.082769E+0	618.026273E+0	77.045977E+0
703	12.061868E+0	-15.600262E+0	557.993751E+0	77.346216E+0
704	11.814629E+0	-15.600262E+0	557.993751E+0	77.346216E+0
705	6.720302E+0	-15.600262E+0	557.993751E+0	77.346216E+0
706	6.893024E+0	-15.600262E+0	557.993751E+0	77.346216E+0
707	7.311305E+0	-18.039737E+0	499.821648E+0	77.120541E+0
708	7.982790E+0	-18.039737E+0	499.821648E+0	77.120541E+0
709	4.005732E+0	-18.039737E+0	499.821648E+0	77.120541E+0
710	5.157928E+0	-18.039737E+0	499.821648E+0	77.120541E+0
711	6.549921E+0	-20.131400E+0	449.943550E+0	78.382176E+0
712	8.165448E+0	-20.131400E+0	449.943550E+0	78.382176E+0
713	5.778633E+0	-20.131400E+0	449.943550E+0	78.382176E+0
714	7.750550E+0	-20.131400E+0	449.943550E+0	78.382176E+0
715	9.867176E+0	-21.652550E+0	413.669962E+0	77.333840E+0
716	12.094333E+0	-21.652550E+0	413.669962E+0	77.333840E+0
717	11.337690E+0	-21.652550E+0	413.669962E+0	77.333840E+0
718	13.658486E+0	-21.652550E+0	413.669962E+0	77.333840E+0
719	15.975033E+0	-22.757413E+0	387.323237E+0	80.334657E+0
720	18.248082E+0	-22.757413E+0	387.323237E+0	80.334657E+0
721	18.218704E+0	-22.757413E+0	387.323237E+0	80.334657E+0
722	20.281252E+0	-22.757413E+0	387.323237E+0	80.334657E+0
723	22.192751E+0	-23.573452E+0	367.863830E+0	80.325156E+0
724	23.923660E+0	-23.573452E+0	367.863830E+0	80.325156E+0
725	23.808590E+0	-23.573452E+0	367.863830E+0	80.325156E+0
726	25.099739E+0	-23.573452E+0	367.863830E+0	80.325156E+0
727	26.150394E+0	-24.263394E+0	351.411380E+0	79.034743E+0
728	26.951772E+0	-24.263394E+0	351.411380E+0	79.034743E+0
729	26.114321E+0	-24.263394E+0	351.411380E+0	79.034743E+0
730	26.408074E+0	-24.263394E+0	351.411380E+0	79.034743E+0
731	26.462490E+0	-25.412039E+0	324.020603E+0	80.498358E+0
732	26.292662E+0	-25.412039E+0	324.020603E+0	80.498358E+0
733	23.610270E+0	-25.412039E+0	324.020603E+0	80.498358E+0
734	23.046701E+0	-25.412039E+0	324.020603E+0	80.498358E+0
735	22.334179E+0	-27.314130E+0	278.663047E+0	77.849387E+0
736	21.505685E+0	-27.314130E+0	278.663047E+0	77.849387E+0
737	16.773639E+0	-27.314130E+0	278.663047E+0	77.849387E+0
738	15.802796E+0	-27.314130E+0	278.663047E+0	77.849387E+0
739	14.827154E+0	-29.695792E+0	221.869565E+0	80.929180E+0
740	13.884755E+0	-29.695792E+0	221.869565E+0	80.929180E+0
741	8.225401E+0	-29.695792E+0	221.869565E+0	80.929180E+0
742	7.434489E+0	-29.695792E+0	221.869565E+0	80.929180E+0
743	6.780729E+0	-32.482450E+0	155.418490E+0	85.238532E+0
744	6.292465E+0	-32.482450E+0	155.418490E+0	85.238532E+0
745	392.452383E-3	-32.482450E+0	155.418490E+0	85.238532E+0
746	274.123575E-3	-32.482450E+0	155.418490E+0	85.238532E+0
747	377.611839E-3	-34.990905E+0	95.601497E+0	84.020580E+0
748	710.533293E-3	-34.990905E+0	95.601497E+0	84.020580E+0
749	-3.767521E+0	-34.990905E+0	95.601497E+0	84.020580E+0
750	-3.002109E+0	-34.990905E+0	95.601497E+0	84.020580E+0
751	-2.020627E+0	-37.037598E+0	46.795735E+0	80.101010E+0
752	-839.253975E-3	-37.037598E+0	46.795735E+0	80.101010E+0
753	-3.593377E+0	-37.037598E+0	46.795735E+0	80.101010E+0
754	-2.102111E+0	-37.037598E+0	46.795735E+0	80.101010E+0
755	-489.369720E-3	-38.104848E+0	21.345930E+0	74.408430E+0
756	1.210885E+0	-38.104848E+0	21.345930E+0	74.408430E+0
757	816.905661E-3	-38.104848E+0	21.345930E+0	74.408430E+0
758	2.570087E+0	-38.104848E+0	21.345930E+0	74.408430E+0
759	4.296864E+0	-37.754480E+0	29.700865E+0	73.846724E+0
760	5.958362E+0	-37.754480E+0	29.700865E+0	73.846724E+0
761	8.221071E+0	-37.754480E+0	29.700865E+0	73.846724E+0
762	9.644319E+0	-37.754480E+0	29.700865E+0	73.846724E+0
763	10.896077E+0	-36.998293E+0	47.733015E+0	72.504172E+0
764	11.947314E+0	-36.998293E+0	47.733015E+0	72.504172E+0
765	14.293372E+0	-36.998293E+0	47.733015E+0	72.504172E+0
766	14.882394E+0	-36.998293E+0	47.733015E+0	72.504172E+0
767	15.212725E+0	-35.468303E+0	84.217391E+0	72.303106E+0
768	15.276207E+0	-35.468303E+0	84.217391E+0	72.303106E+0
769	18.146008E+0	-35.468303E+0	84.217391E+0	72.303106E+0
770	17.690888E+0	-35.468303E+0	84.217391E+0	72.303106E+0
771	16.980844E+0	-34.530272E+0	106.585825E+0	71.952381E+0
772	16.031652E+0	-34.530272E+0	106.585825E+0	71.952381E+0
773	16.749908E+0	-34.530272E+0	106.585825E+0	71.952381E+0
774	15.400112E+0	-34.530272E+0	106.585825E+0	71.952381E+0
775	13.888530E+0	-34.506020E+0	107.164127E+0	76.994138E+0
776	12.248832E+0	-34.506020E+0	107.164127E+0	76.994138E+0
777	10.566070E+0	-34.506020E+0	107.164127E+0	76.994138E+0
778	8.781046E+0	-34.506020E+0	107.164127E+0	76.994138E+0
779	6.981108E+0	-35.240627E+0	89.646597E+0	73.895288E+0
780	2.013626E+0	-35.240627E+0	89.646597E+0	73.895288E+0
781	2.013626E+0	-35.240627E+0	89.646597E+0	73.895288E+0
782	388.462179E-3	-35.240627E+0	89.646597E+0	73.895288E+0
783	-1.107078E+0	-36.894000E+0	50.220000E+0	91.940000E+0
784	-2.444029E+0	-36.894000E+0	50.220000E+0	91.940000E+0
785	-6.921114E+0	-36.894000E+0	50.220000E+0	91.940000E+0
786	-7.888754E+0	-36.894000E+0	50.220000E+0	91.940000E+0
787	-8.639638E+0	-37.466479E+0	36.568588E+0	90.502982E+0
788	-9.165538E+0	-37.466479E+0	36.568588E+0	90.502982E+0
789	-10.614936E+0	-37.466479E+0	36.568588E+0	90.502982E+0
790	-10.563664E+0	-37.466479E+0	36.568588E+0	90.502982E+0
791	-10.563664E+0	-37.757282E+0	29.634048E+0	88.272118E+0
792	-10.233366E+0	-37.757282E+0	29.634048E+0	88.272118E+0
793	-10.310544E+0	-37.757282E+0	29.634048E+0	88.272118E+0
794	-9.654784E+0	-37.757282E+0	29.634048E+0	88.272118E+0
795	-8.877548E+0	-36.411210E+0	61.732673E+0	83.627888E+0
796	-8.012117E+0	-36.411210E+0	61.732673E+0	83.627888E+0
797	-4.388762E+0	-36.411210E+0	61.732673E+0	83.627888E+0
798	-3.442799E+0	-36.411210E+0	61.732673E+0	83.627888E+0
799	-2.520415E+0	-34.224219E+0	113.884019E+0	79.233985E+0
800	-1.659741E+0	-34.224219E+0	113.884019E+0	79.233985E+0
801	3.498083E+0	-34.224219E+0	113.884019E+0	79.233985E+0
802	4.148301E+0	-34.224219E+0	113.884019E+0	79.233985E+0
803	4.632913E+0	-31.629819E+0	175.750469E+0	76.570826E+0
804	4.923674E+0	-31.629819E+0	175.750469E+0	76.570826E+0
805	10.211533E+0	-31.629819E+0	175.750469E+0	76.570826E+0
806	10.074201E+0	-31.629819E+0	175.750469E+0	76.570826E+0
807	9.687249E+0	-29.058534E+0	237.065719E+0	76.429485E+0
808	9.043308E+0	-29.058534E+0	237.065719E+0	76.429485E+0
809	13.309341E+0	-29.058534E+0	237.065719E+0	76.429485E+0
810	12.179289E+0	-29.058534E+0	237.065719E+0	76.429485E+0
811	10.806499E+0	-27.624191E+0	271.269288E+0	77.255935E+0
812	9.207492E+0	-27.624191E+0	271.269288E+0	77.255935E+0
813	10.287172E+0	-27.624191E+0	271.269288E+0	77.255935E+0
814	8.320514E+0	-27.624191E+0	271.269288E+0	77.255935E+0
815	6.207084E+0	-27.506824E+0	274.068054E+0	77.795839E+0
816	3.981191E+0	-27.506824E+0	274.068054E+0	77.795839E+0
817	1.915650E+0	-27.506824E+0	274.068054E+0	77.795839E+0
818	-421.563941E-3	-27.506824E+0	274.068054E+0	77.795839E+0
819	-2.756329E+0	-28.418935E+0	252.317698E+0	76.227545E+0
820	-5.049449E+0	-28.418935E+0	252.317698E+0	76.227545E+0
821	-9.096210E+0	-28.418935E+0	252.317698E+0	76.227545E+0
822	-11.203043E+0	-28.418935E+0	252.317698E+0	76.227545E+0
823	-13.161102E+0	-30.062652E+0	213.121367E+0	75.967423E+0
824	-14.941070E+0	-30.062652E+0	213.121367E+0	75.967423E+0
825	-19.821928E+0	-30.062652E+0	213.121367E+0	75.967423E+0
826	-21.192525E+0	-30.062652E+0	213.121367E+0	75.967423E+0
827	-22.325970E+0	-31.072427E+0	189.042129E+0	75.572175E+0
828	-23.213784E+0	-31.072427E+0	189.042129E+0	75.572175E+0
829	-25.883210E+0	-31.072427E+0	189.042129E+0	75.572175E+0
830	-26.288666E+0	-31.072427E+0	189.042129E+0	75.572175E+0
831	-26.459415E+0	-30.443997E+0	204.027763E+0	74.824936E+0
832	-26.410820E+0	-30.443997E+0	204.027763E+0	74.824936E+0
833	-24.900471E+0	-30.443997E+0	204.027763E+0	74.824936E+0
834	-24.473938E+0	-30.443997E+0	204.027763E+0	74.824936E+0
835	-23.904078E+0	-28.023363E+0	261.750570E+0	78.303022E+0
836	-23.224044E+0	-28.023363E+0	261.750570E+0	78.303022E+0
837	-17.604110E+0	-28.023363E+0	261.750570E+0	78.303022E+0
838	-16.788467E+0	-28.023363E+0	261.750570E+0	78.303022E+0
839	-15.974056E+0	-24.567835E+0	344.151615E+0	74.804884E+0
840	-15.198904E+0	-24.567835E+0	344.151615E+0	74.804884E+0
841	-7.554284E+0	-24.567835E+0	344.151615E+0	74.804884E+0
842	-6.931674E+0	-24.567835E+0	344.151615E+0	74.804884E+0
843	-6.451904E+0	-20.941131E+0	430.634559E+0	73.261336E+0
844	-6.143136E+0	-20.941131E+0	430.634559E+0	73.261336E+0
845	1.260592E+0	-20.941131E+0	430.634559E+0	73.261336E+0
846	1.197513E+0	-20.941131E+0	430.634559E+0	73.261336E+0
847	907.859318E-3	-17.867918E+0	503.918884E+0	74.658842E+0
848	384.293672E-3	-17.867918E+0	503.918884E+0	74.658842E+0
849	5.802674E+0	-17.867918E+0	503.918884E+0	74.658842E+0
850	4.844187E+0	-17.867918E+0	503.918884E+0	74.658842E+0
851	3.666004E+0	-15.663363E+0	556.489035E+0	79.708821E+0
852	2.284579E+0	-15.663363E+0	556.489035E+0	79.708821E+0
853	5.152838E+0	-15.663363E+0	556.489035E+0	79.708821E+0
854	3.457082E+0	-15.663363E+0	556.489035E+0	79.708821E+0
855	1.637125E+0	-14.027839E+0	595.489995E+0	78.895067E+0
856	-272.928517E-3	-14.027839E+0	595.489995E+0	78.895067E+0
857	1.050987E+0	-14.027839E+0	595.489995E+0	78.895067E+0
858	-911.246742E-3	-14.027839E+0	595.489995E+0	78.895067E+0
859	-2.849522E+0	-12.645932E+0	628.443150E+0	79.123829E+0
860	-4.725002E+0	-12.645932E+0	628.443150E+0	79.123829E+0
861	-3.722405E+0	-12.645932E+0	628.443150E+0	79.123829E+0
862	-5.347613E+0	-12.645932E+0	628.443150E+0	79.123829E+0
863	-6.804229E+0	-11.475891E+0	656.344127E+0	78.086867E+0
864	-8.063442E+0	-11.475891E+0	656.344127E+0	78.086867E+0
865	-6.749124E+0	-11.475891E+0	656.344127E+0	78.086867E+0
866	-7.533870E+0	-11.475891E+0	656.344127E+0	78.086867E+0
867	-8.063866E+0	-11.475891E+0	656.344127E+0	78.086867E+0
868	-8.331261E+0	-10.248507E+0	685.612535E+0	80.572951E+0
869	-8.334274E+0	-10.248507E+0	685.612535E+0	80.572951E+0
870	-5.610169E+0	-10.248507E+0	685.612535E+0	80.572951E+0
871	-5.091103E+0	-8.765294E+0	720.981448E+0	74.334530E+0
872	-4.338365E+0	-8.765294E+0	720.981448E+0	74.334530E+0
873	-392.117731E-3	-8.765294E+0	720.981448E+0	74.334530E+0
874	773.719064E-3	-8.765294E+0	720.981448E+0	74.334530E+0
875	2.095162E+0	-8.765294E+0	720.981448E+0	74.334530E+0
876	3.538379E+0	-6.932165E+0	764.694531E+0	78.612071E+0
877	5.066946E+0	-6.932165E+0	764.694531E+0	78.612071E+0
878	10.327336E+0	-6.932165E+0	764.694531E+0	78.612071E+0
879	11.929826E+0	-5.093575E+0	808.537825E+0	84.987884E+0
880	13.501999E+0	-5.093575E+0	808.537825E+0	84.987884E+0
881	18.701900E+0	-5.093575E+0	808.537825E+0	84.987884E+0
882	20.121325E+0	-5.093575E+0	808.537825E+0	84.987884E+0
883	21.404941E+0	-5.093575E+0	808.537825E+0	84.987884E+0
884	22.523987E+0	-3.556494E+0	845.191299E+0	82.899331E+0
885	23.454121E+0	-3.556494E+0	845.191299E+0	82.899331E+0
886	27.265595E+0	-3.556494E+0	845.191299E+0	82.899331E+0
887	27.780931E+0	-2.929602E+0	860.140249E+0	76.603043E+0
888	28.066356E+0	-2.929602E+0	860.140249E+0	76.603043E+0
889	29.379982E+0	-2.929602E+0	860.140249E+0	76.603043E+0
890	29.212174E+0	-2.929602E+0	860.140249E+0	76.603043E+0
891	28.826836E+0	-2.929602E+0	860.140249E+0	76.603043E+0
892	28.239786E+0	-3.697732E+0	841.823303E+0	79.773880E+0
893	27.472160E+0	-3.697732E+0	841.823303E+0	79.773880E+0
894	25.005944E+0	-3.697732E+0	841.823303E+0	79.773880E+0
895	23.951382E+0	-5.450038E+0	800.037554E+0	77.746966E+0
896	22.805636E+0	-5.450038E+0	800.037554E+0	77.746966E+0
897	18.082550E+0	-5.450038E+0	800.037554E+0	77.746966E+0
898	16.846486E+0	-5.450038E+0	800.037554E+0	77.746966E+0
899	15.631177E+0	-5.450038E+0	800.037554E+0	77.746966E+0
900	14.474716E+0	-7.422476E+0	753.002499E+0	75.010830E+0
901	13.414008E+0	-7.422476E+0	753.002499E+0	75.010830E+0
902	8.519239E+0	-7.422476E+0	753.002499E+0	75.010830E+0
903	7.731698E+0	-7.422476E+0	753.002499E+0	75.010830E+0
904	6.751318E+0	-10.011349E+0	691.267841E+0	75.711382E+0
905	6.751318E+0	-10.011349E+0	691.267841E+0	75.711382E+0
906	1.396877E+0	-10.011349E+0	691.267841E+0	75.711382E+0
907	1.465534E+0	-12.088144E+0	641.744270E+0	78.098432E+0
908	1.786609E+0	-12.088144E+0	641.744270E+0	78.098432E+0
909	-1.813253E+0	-12.088144E+0	641.744270E+0	78.098432E+0
910	28.136632E-3	-12.088144E+0	641.744270E+0	78.098432E+0
911	28.136632E-3	-13.524770E+0	607.486256E+0	79.005450E+0
912	1.287911E+0	-13.524770E+0	607.486256E+0	79.005450E+0
913	2.746010E+0	-13.524770E+0	607.486256E+0	79.005450E+0
914	1.487891E+0	-13.524770E+0	607.486256E+0	79.005450E+0
915	3.243358E+0	-13.524770E+0	607.486256E+0	79.005450E+0
916	5.104697E+0	-14.251901E+0	590.146977E+0	81.963023E+0
917	7.034891E+0	-14.251901E+0	590.146977E+0	81.963023E+0
918	7.533724E+0	-14.251901E+0	590.146977E+0	81.963023E+0
919	9.477593E+0	-14.251901E+0	590.146977E+0	81.963023E+0
920	11.373074E+0	-14.405035E+0	586.495325E+0	82.850164E+0
921	13.182185E+0	-14.405035E+0	586.495325E+0	82.850164E+0
922	14.561253E+0	-14.405035E+0	586.495325E+0	82.850164E+0
923	16.091449E+0	-14.405035E+0	586.495325E+0	82.850164E+0
924	17.437386E+0	-14.055589E+0	594.828260E+0	81.399245E+0
925	18.574416E+0	-14.055589E+0	594.828260E+0	81.399245E+0
926	20.185346E+0	-14.055589E+0	594.828260E+0	81.399245E+0
927	20.854858E+0	-14.055589E+0	594.828260E+0	81.399245E+0
928	21.273673E+0	-13.691179E+0	603.518028E+0	80.303215E+0
929	21.439647E+0	-13.691179E+0	603.518028E+0	80.303215E+0
930	22.089242E+0	-13.691179E+0	603.518028E+0	80.303215E+0
931	21.771121E+0	-14.115246E+0	593.405662E+0	79.947050E+0
932	21.229766E+0	-14.115246E+0	593.405662E+0	79.947050E+0
