mercredi 25 mars 2020	17:29:44	Sampling Period : 50  ms		CL

t	Alpha [deg]	Position [cm]	X [pixel]	Y [pixel]	  	  	  	  
1602	2.497297E+0	-13.515223E+0	607.713924E+0	77.916686E+0
1603	2.681993E+0	-13.515223E+0	607.713924E+0	77.916686E+0
1604	2.866907E+0	-14.305391E+0	588.871441E+0	80.736877E+0
1605	1.649092E+0	-14.305391E+0	588.871441E+0	80.736877E+0
1606	1.826674E+0	-14.305391E+0	588.871441E+0	80.736877E+0
1607	1.826674E+0	-14.305391E+0	588.871441E+0	80.736877E+0
1608	2.182318E+0	-14.846864E+0	575.959392E+0	83.242287E+0
1609	2.182318E+0	-14.846864E+0	575.959392E+0	83.242287E+0
1610	1.444740E+0	-14.846864E+0	575.959392E+0	83.242287E+0
1611	1.617604E+0	-14.846864E+0	575.959392E+0	83.242287E+0
1612	1.790566E+0	-14.989310E+0	572.562614E+0	84.326325E+0
1613	1.790566E+0	-14.989310E+0	572.562614E+0	84.326325E+0
1614	1.849004E+0	-14.989310E+0	572.562614E+0	84.326325E+0
1615	1.849004E+0	-14.989310E+0	572.562614E+0	84.326325E+0
1616	2.192584E+0	-14.886353E+0	575.017730E+0	83.586231E+0
1617	2.192584E+0	-14.886353E+0	575.017730E+0	83.586231E+0
1618	2.744286E+0	-14.886353E+0	575.017730E+0	83.586231E+0
1619	2.744286E+0	-14.886353E+0	575.017730E+0	83.586231E+0
1620	3.090124E+0	-14.460337E+0	585.176581E+0	82.311007E+0
1621	4.119320E+0	-14.460337E+0	585.176581E+0	82.311007E+0
1622	4.296459E+0	-14.460337E+0	585.176581E+0	82.311007E+0
1623	4.473558E+0	-14.460337E+0	585.176581E+0	82.311007E+0
1624	4.650604E+0	-13.759602E+0	601.886417E+0	80.967818E+0
1625	6.236065E+0	-13.759602E+0	601.886417E+0	80.967818E+0
1626	6.236065E+0	-13.759602E+0	601.886417E+0	80.967818E+0
1627	6.603804E+0	-13.759602E+0	601.886417E+0	80.967818E+0
1628	6.787526E+0	-12.914165E+0	622.046824E+0	77.755666E+0
1629	6.787526E+0	-12.914165E+0	622.046824E+0	77.755666E+0
1630	8.862394E+0	-12.914165E+0	622.046824E+0	77.755666E+0
1631	9.054187E+0	-12.914165E+0	622.046824E+0	77.755666E+0
1632	9.245826E+0	-12.914165E+0	622.046824E+0	77.755666E+0
1633	9.245826E+0	-12.277610E+0	637.226227E+0	77.817996E+0
1634	9.437299E+0	-12.277610E+0	637.226227E+0	77.817996E+0
1635	10.908071E+0	-12.277610E+0	637.226227E+0	77.817996E+0
1636	11.105540E+0	-11.675109E+0	651.593564E+0	78.051733E+0
1637	12.710884E+0	-11.675109E+0	651.593564E+0	78.051733E+0
1638	12.710884E+0	-11.675109E+0	651.593564E+0	78.051733E+0
1639	13.116331E+0	-11.675109E+0	651.593564E+0	78.051733E+0
1640	13.318679E+0	-11.209177E+0	662.704239E+0	79.163840E+0
1641	13.318679E+0	-11.209177E+0	662.704239E+0	79.163840E+0
1642	14.663746E+0	-11.209177E+0	662.704239E+0	79.163840E+0
1643	14.663746E+0	-11.209177E+0	662.704239E+0	79.163840E+0
1644	14.869919E+0	-10.894145E+0	670.216540E+0	77.363103E+0
1645	15.914541E+0	-10.894145E+0	670.216540E+0	77.363103E+0
1646	16.122908E+0	-10.894145E+0	670.216540E+0	77.363103E+0
1647	16.122908E+0	-10.894145E+0	670.216540E+0	77.363103E+0
1648	16.538606E+0	-10.894145E+0	670.216540E+0	77.363103E+0
1649	16.538606E+0	-10.905111E+0	669.955035E+0	77.407260E+0
1650	16.745910E+0	-10.905111E+0	669.955035E+0	77.407260E+0
1651	17.137209E+0	-10.905111E+0	669.955035E+0	77.407260E+0
1652	17.343226E+0	-11.218268E+0	662.487463E+0	78.194157E+0
1653	17.343226E+0	-11.218268E+0	662.487463E+0	78.194157E+0
1654	17.121416E+0	-11.218268E+0	662.487463E+0	78.194157E+0
1655	17.323012E+0	-11.218268E+0	662.487463E+0	78.194157E+0
1656	17.524153E+0	-11.917394E+0	645.815983E+0	80.381621E+0
1657	17.524153E+0	-11.917394E+0	645.815983E+0	80.381621E+0
1658	16.512785E+0	-11.917394E+0	645.815983E+0	80.381621E+0
1659	16.705499E+0	-11.917394E+0	645.815983E+0	80.381621E+0
1660	16.705499E+0	-12.986473E+0	620.322566E+0	80.975273E+0
1661	14.940545E+0	-12.986473E+0	620.322566E+0	80.975273E+0
1662	14.940545E+0	-12.986473E+0	620.322566E+0	80.975273E+0
1663	15.121018E+0	-12.986473E+0	620.322566E+0	80.975273E+0
1664	15.480327E+0	-14.330952E+0	588.261905E+0	82.938401E+0
1665	12.956735E+0	-14.330952E+0	588.261905E+0	82.938401E+0
1666	13.121524E+0	-14.330952E+0	588.261905E+0	82.938401E+0
1667	13.121524E+0	-14.330952E+0	588.261905E+0	82.938401E+0
1668	13.285723E+0	-14.330952E+0	588.261905E+0	82.938401E+0
1669	13.612306E+0	-15.757597E+0	554.241917E+0	82.351797E+0
1670	10.907108E+0	-15.757597E+0	554.241917E+0	82.351797E+0
1671	11.054561E+0	-15.757597E+0	554.241917E+0	82.351797E+0
1672	11.201364E+0	-15.757597E+0	554.241917E+0	82.351797E+0
1673	11.347507E+0	-17.237847E+0	518.943639E+0	81.586207E+0
1674	11.347507E+0	-17.237847E+0	518.943639E+0	81.586207E+0
1675	8.647647E+0	-17.237847E+0	518.943639E+0	81.586207E+0
1676	8.647647E+0	-17.237847E+0	518.943639E+0	81.586207E+0
1677	8.905496E+0	-18.787794E+0	481.983385E+0	80.182530E+0
1678	5.917952E+0	-18.787794E+0	481.983385E+0	80.182530E+0
1679	6.029566E+0	-18.787794E+0	481.983385E+0	80.182530E+0
1680	6.029566E+0	-20.394206E+0	443.676635E+0	78.812546E+0
1681	6.140434E+0	-20.394206E+0	443.676635E+0	78.812546E+0
1682	3.114935E+0	-20.394206E+0	443.676635E+0	78.812546E+0
1683	3.114935E+0	-20.394206E+0	443.676635E+0	78.812546E+0
1684	3.299137E+0	-20.394206E+0	443.676635E+0	78.812546E+0
1685	3.390035E+0	-21.762865E+0	411.039378E+0	78.447409E+0
1686	729.113223E-3	-21.762865E+0	411.039378E+0	78.447409E+0
1687	729.113223E-3	-21.762865E+0	411.039378E+0	78.447409E+0
1688	804.682245E-3	-21.762865E+0	411.039378E+0	78.447409E+0
1689	879.412467E-3	-22.629191E+0	390.380826E+0	75.625000E+0
1690	-715.007823E-3	-22.629191E+0	390.380826E+0	75.625000E+0
1691	-715.007823E-3	-22.629191E+0	390.380826E+0	75.625000E+0
1692	-588.933439E-3	-22.629191E+0	390.380826E+0	75.625000E+0
1693	-527.237698E-3	-23.439079E+0	371.068121E+0	76.627994E+0
1694	-527.237698E-3	-23.439079E+0	371.068121E+0	76.627994E+0
1695	-2.042551E+0	-23.439079E+0	371.068121E+0	76.627994E+0
1696	-1.991710E+0	-23.667140E+0	365.629738E+0	79.042407E+0
1697	-2.400216E+0	-23.667140E+0	365.629738E+0	79.042407E+0
1698	-2.400216E+0	-23.667140E+0	365.629738E+0	79.042407E+0
1699	-2.307852E+0	-23.667140E+0	365.629738E+0	79.042407E+0
1700	-2.307852E+0	-23.667140E+0	365.629738E+0	79.042407E+0
1701	-2.219389E+0	-23.001067E+0	381.513015E+0	77.992137E+0
1702	-837.842522E-3	-23.001067E+0	381.513015E+0	77.992137E+0
1703	-837.842522E-3	-23.001067E+0	381.513015E+0	77.992137E+0
1704	-742.085473E-3	-23.001067E+0	381.513015E+0	77.992137E+0
1705	-742.085473E-3	-22.218812E+0	400.166796E+0	76.969438E+0
1706	921.894163E-3	-22.218812E+0	400.166796E+0	76.969438E+0
1707	921.894163E-3	-22.218812E+0	400.166796E+0	76.969438E+0
1708	973.963166E-3	-22.218812E+0	400.166796E+0	76.969438E+0
1709	1.074898E+0	-21.161452E+0	425.380748E+0	77.201573E+0
1710	3.249040E+0	-21.161452E+0	425.380748E+0	77.201573E+0
1711	3.249040E+0	-21.161452E+0	425.380748E+0	77.201573E+0
1712	3.307363E+0	-21.161452E+0	425.380748E+0	77.201573E+0
1713	3.420683E+0	-20.016396E+0	452.685934E+0	78.039560E+0
1714	5.777219E+0	-20.016396E+0	452.685934E+0	78.039560E+0
1715	5.842505E+0	-20.016396E+0	452.685934E+0	78.039560E+0
1716	5.906642E+0	-20.016396E+0	452.685934E+0	78.039560E+0
1717	5.969621E+0	-18.811857E+0	481.409562E+0	78.352060E+0
1718	8.452554E+0	-18.811857E+0	481.409562E+0	78.352060E+0
1719	8.452554E+0	-18.811857E+0	481.409562E+0	78.352060E+0
1720	8.596713E+0	-18.811857E+0	481.409562E+0	78.352060E+0
1721	8.666996E+0	-17.775010E+0	506.134379E+0	80.385175E+0
1722	10.820131E+0	-17.775010E+0	506.134379E+0	80.385175E+0
1723	10.898356E+0	-17.775010E+0	506.134379E+0	80.385175E+0
1724	10.898356E+0	-17.775010E+0	506.134379E+0	80.385175E+0
1725	11.051093E+0	-17.192404E+0	520.027298E+0	82.177322E+0
1726	12.296629E+0	-17.192404E+0	520.027298E+0	82.177322E+0
1727	12.296629E+0	-17.192404E+0	520.027298E+0	82.177322E+0
1728	12.453488E+0	-17.192404E+0	520.027298E+0	82.177322E+0
1729	12.530000E+0	-17.016445E+0	524.223229E+0	82.070832E+0
1730	12.958896E+0	-17.016445E+0	524.223229E+0	82.070832E+0
1731	12.958896E+0	-17.016445E+0	524.223229E+0	82.070832E+0
1732	13.108948E+0	-17.016445E+0	524.223229E+0	82.070832E+0
1733	13.181998E+0	-17.419584E+0	514.609929E+0	80.775740E+0
1734	13.181998E+0	-17.419584E+0	514.609929E+0	80.775740E+0
1735	12.509765E+0	-17.419584E+0	514.609929E+0	80.775740E+0
1736	12.574771E+0	-17.419584E+0	514.609929E+0	80.775740E+0
1737	12.638413E+0	-17.625114E+0	509.708813E+0	76.851778E+0
1738	12.287575E+0	-17.625114E+0	509.708813E+0	76.851778E+0
1739	12.346424E+0	-17.625114E+0	509.708813E+0	76.851778E+0
1740	12.346424E+0	-17.625114E+0	509.708813E+0	76.851778E+0
1741	12.459948E+0	-17.239136E+0	518.912909E+0	79.796868E+0
1742	13.290427E+0	-17.239136E+0	518.912909E+0	79.796868E+0
1743	13.347533E+0	-17.239136E+0	518.912909E+0	79.796868E+0
1744	13.403223E+0	-17.239136E+0	518.912909E+0	79.796868E+0
1745	13.457472E+0	-17.408226E+0	514.880762E+0	80.679915E+0
1746	13.457472E+0	-17.408226E+0	514.880762E+0	80.679915E+0
1747	13.170416E+0	-17.408226E+0	514.880762E+0	80.679915E+0
1748	13.220090E+0	-17.408226E+0	514.880762E+0	80.679915E+0
1749	13.315054E+0	-17.520256E+0	512.209270E+0	78.188436E+0
1750	13.135145E+0	-17.520256E+0	512.209270E+0	78.188436E+0
1751	13.135145E+0	-17.520256E+0	512.209270E+0	78.188436E+0
1752	13.177811E+0	-17.520256E+0	512.209270E+0	78.188436E+0
1753	13.258660E+0	-17.358563E+0	516.065046E+0	80.796296E+0
1754	13.258660E+0	-17.358563E+0	516.065046E+0	80.796296E+0
1755	13.621831E+0	-17.358563E+0	516.065046E+0	80.796296E+0
1756	13.696825E+0	-17.358563E+0	516.065046E+0	80.796296E+0
1757	13.732026E+0	-17.521894E+0	512.170218E+0	78.129897E+0
1758	13.437387E+0	-17.521894E+0	512.170218E+0	78.129897E+0
1759	13.437387E+0	-17.521894E+0	512.170218E+0	78.129897E+0
1760	13.496773E+0	-17.521894E+0	512.170218E+0	78.129897E+0
1761	13.524117E+0	-17.396452E+0	515.161521E+0	79.060829E+0
1762	13.524117E+0	-17.396452E+0	515.161521E+0	79.060829E+0
1763	13.802024E+0	-17.396452E+0	515.161521E+0	79.060829E+0
1764	13.827465E+0	-17.396452E+0	515.161521E+0	79.060829E+0
1765	13.873560E+0	-17.514461E+0	512.347470E+0	76.313730E+0
1766	13.873560E+0	-17.514461E+0	512.347470E+0	76.313730E+0
1767	13.674850E+0	-17.514461E+0	512.347470E+0	76.313730E+0
1768	13.674850E+0	-17.514461E+0	512.347470E+0	76.313730E+0
1769	13.705671E+0	-17.429285E+0	514.378600E+0	76.784125E+0
1770	13.889832E+0	-17.429285E+0	514.378600E+0	76.784125E+0
1771	13.889832E+0	-17.429285E+0	514.378600E+0	76.784125E+0
1772	13.912505E+0	-17.429285E+0	514.378600E+0	76.784125E+0
1773	13.921357E+0	-17.485227E+0	513.044595E+0	75.673291E+0
1774	13.816098E+0	-17.485227E+0	513.044595E+0	75.673291E+0
1775	13.821050E+0	-17.485227E+0	513.044595E+0	75.673291E+0
1776	13.824321E+0	-17.485227E+0	513.044595E+0	75.673291E+0
1777	13.825902E+0	-17.401026E+0	515.052466E+0	77.382495E+0
1778	13.825902E+0	-17.401026E+0	515.052466E+0	77.382495E+0
1779	13.995033E+0	-17.401026E+0	515.052466E+0	77.382495E+0
1780	13.991379E+0	-17.401026E+0	515.052466E+0	77.382495E+0
1781	13.986980E+0	-17.417780E+0	514.652943E+0	78.050618E+0
1782	13.986980E+0	-17.417780E+0	514.652943E+0	78.050618E+0
1783	13.947185E+0	-17.417780E+0	514.652943E+0	78.050618E+0
1784	13.929419E+0	-17.417780E+0	514.652943E+0	78.050618E+0
1785	13.929419E+0	-17.427249E+0	514.427143E+0	78.916429E+0
1786	13.885647E+0	-17.427249E+0	514.427143E+0	78.916429E+0
1787	13.885647E+0	-17.427249E+0	514.427143E+0	78.916429E+0
1788	13.870557E+0	-17.427249E+0	514.427143E+0	78.916429E+0
1789	13.835083E+0	-17.433653E+0	514.274418E+0	80.006119E+0
1790	13.801813E+0	-17.433653E+0	514.274418E+0	80.006119E+0
1791	13.779577E+0	-17.433653E+0	514.274418E+0	80.006119E+0
1792	13.755554E+0	-17.433653E+0	514.274418E+0	80.006119E+0
1793	13.729738E+0	-17.433653E+0	514.274418E+0	80.006119E+0
1794	13.729738E+0	-17.429600E+0	514.371084E+0	79.654908E+0
1795	13.680859E+0	-17.429600E+0	514.371084E+0	79.654908E+0
1796	13.649675E+0	-17.429600E+0	514.371084E+0	79.654908E+0
1797	13.616676E+0	-17.425894E+0	514.459447E+0	79.463398E+0
1798	13.589306E+0	-17.425894E+0	514.459447E+0	79.463398E+0
1799	13.589306E+0	-17.425894E+0	514.459447E+0	79.463398E+0
1800	13.514261E+0	-17.425894E+0	514.459447E+0	79.463398E+0
1801	13.473987E+0	-17.426869E+0	514.436200E+0	78.542765E+0
1802	13.473987E+0	-17.426869E+0	514.436200E+0	78.542765E+0
1803	13.385939E+0	-17.426869E+0	514.436200E+0	78.542765E+0
1804	13.340112E+0	-17.426869E+0	514.436200E+0	78.542765E+0
1805	13.292430E+0	-17.428058E+0	514.407837E+0	78.075817E+0
1806	13.292430E+0	-17.428058E+0	514.407837E+0	78.075817E+0
1807	13.240494E+0	-17.428058E+0	514.407837E+0	78.075817E+0
1808	13.189069E+0	-17.428058E+0	514.407837E+0	78.075817E+0
1809	13.135773E+0	-17.422321E+0	514.544645E+0	77.253340E+0
1810	13.035079E+0	-17.422321E+0	514.544645E+0	77.253340E+0
1811	12.976195E+0	-17.422321E+0	514.544645E+0	77.253340E+0
1812	12.915421E+0	-17.422321E+0	514.544645E+0	77.253340E+0
1813	12.915421E+0	-17.421438E+0	514.565712E+0	77.158181E+0
1814	12.852753E+0	-17.421438E+0	514.565712E+0	77.158181E+0
1815	12.789959E+0	-17.421438E+0	514.565712E+0	77.158181E+0
1816	12.655125E+0	-17.421438E+0	514.565712E+0	77.158181E+0
1817	12.584840E+0	-17.421438E+0	514.565703E+0	76.963809E+0
1818	12.512640E+0	-17.421438E+0	514.565703E+0	76.963809E+0
1819	12.438518E+0	-17.421438E+0	514.565703E+0	76.963809E+0
1820	12.362472E+0	-17.421438E+0	514.565703E+0	76.963809E+0
1821	12.362472E+0	-17.423560E+0	514.515101E+0	77.982982E+0
1822	12.284499E+0	-17.423560E+0	514.515101E+0	77.982982E+0
1823	12.118464E+0	-17.423560E+0	514.515101E+0	77.982982E+0
1824	12.034662E+0	-17.423560E+0	514.515101E+0	77.982982E+0
1825	11.948915E+0	-17.416851E+0	514.675090E+0	79.079904E+0
1826	11.948915E+0	-17.416851E+0	514.675090E+0	79.079904E+0
1827	11.785134E+0	-17.416851E+0	514.675090E+0	79.079904E+0
1828	11.785134E+0	-17.416851E+0	514.675090E+0	79.079904E+0
1829	11.693607E+0	-17.421963E+0	514.553181E+0	79.879867E+0
1830	11.494400E+0	-17.421963E+0	514.553181E+0	79.879867E+0
1831	11.396941E+0	-17.421963E+0	514.553181E+0	79.879867E+0
1832	11.297517E+0	-17.421963E+0	514.553181E+0	79.879867E+0
1833	11.196123E+0	-17.423744E+0	514.510724E+0	79.793542E+0
1834	11.089178E+0	-17.423744E+0	514.510724E+0	79.793542E+0
1835	11.089178E+0	-17.423744E+0	514.510724E+0	79.793542E+0
1836	10.983820E+0	-17.423744E+0	514.510724E+0	79.793542E+0
1837	10.767170E+0	-17.426949E+0	514.434296E+0	79.678006E+0
1838	10.649430E+0	-17.426949E+0	514.434296E+0	79.678006E+0
1839	10.536116E+0	-17.426949E+0	514.434296E+0	79.678006E+0
1840	10.420813E+0	-17.426949E+0	514.434296E+0	79.678006E+0
1841	10.420813E+0	-17.430743E+0	514.343829E+0	78.926224E+0
1842	10.176612E+0	-17.430743E+0	514.343829E+0	78.926224E+0
1843	10.055297E+0	-17.430743E+0	514.343829E+0	78.926224E+0
1844	10.055297E+0	-17.430743E+0	514.343829E+0	78.926224E+0
1845	9.806675E+0	-17.431221E+0	514.332412E+0	78.117715E+0
1846	9.806675E+0	-17.431221E+0	514.332412E+0	78.117715E+0
1847	9.549084E+0	-17.431221E+0	514.332412E+0	78.117715E+0
1848	9.417762E+0	-17.431221E+0	514.332412E+0	78.117715E+0
1849	9.284436E+0	-17.425532E+0	514.468075E+0	77.749942E+0
1850	9.160537E+0	-17.425532E+0	514.468075E+0	77.749942E+0
1851	9.023251E+0	-17.425532E+0	514.468075E+0	77.749942E+0
1852	9.023251E+0	-17.425532E+0	514.468075E+0	77.749942E+0
1853	8.883955E+0	-17.424516E+0	514.492308E+0	77.056331E+0
1854	8.601370E+0	-17.424516E+0	514.492308E+0	77.056331E+0
1855	8.456045E+0	-17.424516E+0	514.492308E+0	77.056331E+0
1856	8.308706E+0	-17.424516E+0	514.492308E+0	77.056331E+0
1857	8.159350E+0	-17.421223E+0	514.570844E+0	76.790233E+0
1858	8.014598E+0	-17.421223E+0	514.570844E+0	76.790233E+0
1859	7.861239E+0	-17.421223E+0	514.570844E+0	76.790233E+0
1860	7.705862E+0	-17.421223E+0	514.570844E+0	76.790233E+0
1861	7.705862E+0	-17.432371E+0	514.305007E+0	77.116996E+0
1862	7.366641E+0	-17.432371E+0	514.305007E+0	77.116996E+0
1863	7.366641E+0	-17.432371E+0	514.305007E+0	77.116996E+0
1864	7.041518E+0	-17.432371E+0	514.305007E+0	77.116996E+0
1865	6.875926E+0	-17.421682E+0	514.559884E+0	78.048633E+0
1866	6.729794E+0	-17.421682E+0	514.559884E+0	78.048633E+0
1867	6.729794E+0	-17.421682E+0	514.559884E+0	78.048633E+0
1868	6.560262E+0	-17.421682E+0	514.559884E+0	78.048633E+0
1869	6.215132E+0	-17.421682E+0	514.559884E+0	78.048633E+0
1870	6.039534E+0	-17.433690E+0	514.273538E+0	79.393754E+0
1871	5.837776E+0	-17.433690E+0	514.273538E+0	79.393754E+0
1872	5.658010E+0	-17.433690E+0	514.273538E+0	79.393754E+0
1873	5.658010E+0	-17.436397E+0	514.208993E+0	79.765610E+0
1874	5.286973E+0	-17.436397E+0	514.208993E+0	79.765610E+0
1875	5.101115E+0	-17.436397E+0	514.208993E+0	79.765610E+0
1876	5.101115E+0	-17.436397E+0	514.208993E+0	79.765610E+0
1877	4.913235E+0	-17.437371E+0	514.185763E+0	79.934328E+0
1878	4.723333E+0	-17.437371E+0	514.185763E+0	79.934328E+0
1879	4.529456E+0	-17.437371E+0	514.185763E+0	79.934328E+0
1880	4.335505E+0	-17.437371E+0	514.185763E+0	79.934328E+0
1881	3.941552E+0	-17.437354E+0	514.186168E+0	79.349433E+0
1882	3.941552E+0	-17.437354E+0	514.186168E+0	79.349433E+0
1883	3.539561E+0	-17.437354E+0	514.186168E+0	79.349433E+0
1884	3.539561E+0	-17.437354E+0	514.186168E+0	79.349433E+0
1885	3.335529E+0	-17.437354E+0	514.186168E+0	79.349433E+0
1886	2.921423E+0	-17.437914E+0	514.172820E+0	78.789128E+0
1887	2.710227E+0	-17.437914E+0	514.172820E+0	78.789128E+0
1888	2.710227E+0	-17.437914E+0	514.172820E+0	78.789128E+0
1889	2.498142E+0	-17.437362E+0	514.185988E+0	77.861022E+0
1890	2.284046E+0	-17.437362E+0	514.185988E+0	77.861022E+0
1891	1.850955E+0	-17.437362E+0	514.185988E+0	77.861022E+0
1892	1.630853E+0	-17.437362E+0	514.185988E+0	77.861022E+0
1893	1.630853E+0	-17.437362E+0	514.185988E+0	77.861022E+0
1894	1.184645E+0	-17.433377E+0	514.281007E+0	77.347826E+0
1895	966.551575E-3	-17.433377E+0	514.281007E+0	77.347826E+0
1896	966.551575E-3	-17.433377E+0	514.281007E+0	77.347826E+0
1897	508.443401E-3	-17.429241E+0	514.379647E+0	77.051812E+0
1898	508.443401E-3	-17.429241E+0	514.379647E+0	77.051812E+0
1899	284.718083E-3	-17.429241E+0	514.379647E+0	77.051812E+0
1900	-185.247134E-3	-17.429241E+0	514.379647E+0	77.051812E+0
1901	-185.247134E-3	-17.429241E+0	514.379647E+0	77.051812E+0
1902	-423.207530E-3	-17.443824E+0	514.031897E+0	77.458700E+0
1903	-934.385007E-3	-17.443824E+0	514.031897E+0	77.458700E+0
1904	-1.178431E+0	-17.443824E+0	514.031897E+0	77.458700E+0
1905	-1.424441E+0	-17.459213E+0	513.664914E+0	78.349187E+0
1906	-1.424441E+0	-17.459213E+0	513.664914E+0	78.349187E+0
1907	-1.703362E+0	-17.459213E+0	513.664914E+0	78.349187E+0
1908	-2.205546E+0	-17.459213E+0	513.664914E+0	78.349187E+0
1909	-2.205546E+0	-17.461891E+0	513.601057E+0	79.236722E+0
1910	-2.459583E+0	-17.461891E+0	513.601057E+0	79.236722E+0
1911	-2.978940E+0	-17.461891E+0	513.601057E+0	79.236722E+0
1912	-2.978940E+0	-17.461891E+0	513.601057E+0	79.236722E+0
1913	-3.500738E+0	-17.454808E+0	513.769952E+0	80.335817E+0
1914	-3.500738E+0	-17.454808E+0	513.769952E+0	80.335817E+0
1915	-4.016017E+0	-17.454808E+0	513.769952E+0	80.335817E+0
1916	-4.016017E+0	-17.454808E+0	513.769952E+0	80.335817E+0
1917	-4.553218E+0	-17.454808E+0	513.769952E+0	80.335817E+0
1918	-4.824712E+0	-17.441621E+0	514.084416E+0	80.677489E+0
1919	-5.071632E+0	-17.441621E+0	514.084416E+0	80.677489E+0
1920	-5.346843E+0	-17.441621E+0	514.084416E+0	80.677489E+0
1921	-5.346843E+0	-17.441621E+0	514.084416E+0	80.677489E+0
1922	-5.903027E+0	-17.424377E+0	514.495625E+0	80.283179E+0
1923	-5.903027E+0	-17.424377E+0	514.495625E+0	80.283179E+0
1924	-6.432022E+0	-17.424377E+0	514.495625E+0	80.283179E+0
1925	-6.432022E+0	-17.424377E+0	514.495625E+0	80.283179E+0
1926	-7.003109E+0	-17.423159E+0	514.524663E+0	79.742331E+0
1927	-7.289048E+0	-17.423159E+0	514.524663E+0	79.742331E+0
1928	-7.289048E+0	-17.423159E+0	514.524663E+0	79.742331E+0
1929	-7.871468E+0	-17.423159E+0	514.524663E+0	79.742331E+0
1930	-8.165491E+0	-17.411207E+0	514.809689E+0	78.718509E+0
1931	-8.437371E+0	-17.411207E+0	514.809689E+0	78.718509E+0
1932	-8.735025E+0	-17.411207E+0	514.809689E+0	78.718509E+0
1933	-9.034544E+0	-17.411207E+0	514.809689E+0	78.718509E+0
1934	-9.335926E+0	-17.406081E+0	514.931904E+0	77.513745E+0
1935	-9.335926E+0	-17.406081E+0	514.931904E+0	77.513745E+0
1936	-9.933891E+0	-17.406081E+0	514.931904E+0	77.513745E+0
1937	-10.240774E+0	-17.203159E+0	519.770817E+0	77.647612E+0
1938	-10.141620E+0	-17.203159E+0	519.770817E+0	77.647612E+0
1939	-10.450148E+0	-17.203159E+0	519.770817E+0	77.647612E+0
1940	-10.760499E+0	-17.203159E+0	519.770817E+0	77.647612E+0
1941	-11.072673E+0	-17.203159E+0	519.770817E+0	77.647612E+0
1942	-11.386671E+0	-16.511429E+0	536.265932E+0	78.083137E+0
1943	-10.312099E+0	-16.511429E+0	536.265932E+0	78.083137E+0
1944	-10.622805E+0	-16.511429E+0	536.265932E+0	78.083137E+0
1945	-10.622805E+0	-16.511429E+0	536.265932E+0	78.083137E+0
1946	-11.249589E+0	-15.027873E+0	571.643036E+0	83.430110E+0
1947	-8.583725E+0	-15.027873E+0	571.643036E+0	83.430110E+0
1948	-8.886760E+0	-15.027873E+0	571.643036E+0	83.430110E+0
1949	-9.191571E+0	-15.027873E+0	571.643036E+0	83.430110E+0
1950	-9.191571E+0	-12.861580E+0	623.300778E+0	82.208888E+0
1951	-9.498147E+0	-12.861580E+0	623.300778E+0	82.208888E+0
1952	-5.740685E+0	-12.861580E+0	623.300778E+0	82.208888E+0
1953	-5.740685E+0	-12.861580E+0	623.300778E+0	82.208888E+0
1954	-6.030880E+0	-10.562332E+0	678.128999E+0	79.647791E+0
1955	-1.995010E+0	-10.562332E+0	678.128999E+0	79.647791E+0
1956	-1.995010E+0	-10.562332E+0	678.128999E+0	79.647791E+0
1957	-2.267430E+0	-10.562332E+0	678.128999E+0	79.647791E+0
1958	-2.817442E+0	-8.398852E+0	729.719679E+0	79.712450E+0
1959	-2.817442E+0	-8.398852E+0	729.719679E+0	79.712450E+0
1960	995.922181E-3	-8.398852E+0	729.719679E+0	79.712450E+0
1961	995.922181E-3	-8.398852E+0	729.719679E+0	79.712450E+0
1962	475.528207E-3	-6.501200E+0	774.971388E+0	81.010765E+0
1963	4.027080E+0	-6.501200E+0	774.971388E+0	81.010765E+0
1964	4.027080E+0	-6.501200E+0	774.971388E+0	81.010765E+0
1965	3.781650E+0	-6.501200E+0	774.971388E+0	81.010765E+0
1966	3.285782E+0	-4.580042E+0	820.783626E+0	82.717251E+0
1967	3.285782E+0	-4.580042E+0	820.783626E+0	82.717251E+0
1968	6.664025E+0	-4.580042E+0	820.783626E+0	82.717251E+0
1969	6.664025E+0	-4.580042E+0	820.783626E+0	82.717251E+0
1970	6.193383E+0	-2.919158E+0	860.389315E+0	82.132438E+0
1971	9.293994E+0	-2.919158E+0	860.389315E+0	82.132438E+0
1972	9.071218E+0	-2.919158E+0	860.389315E+0	82.132438E+0
1973	8.846829E+0	-2.919158E+0	860.389315E+0	82.132438E+0
1974	8.620837E+0	-1.722376E+0	888.927954E+0	83.259366E+0
1975	8.620837E+0	-1.722376E+0	888.927954E+0	83.259366E+0
1976	10.581568E+0	-1.722376E+0	888.927954E+0	83.259366E+0
1977	10.362778E+0	-1.722376E+0	888.927954E+0	83.259366E+0
1978	10.362778E+0	-1.048197E+0	905.004537E+0	83.208036E+0
1979	11.275588E+0	-1.048197E+0	905.004537E+0	83.208036E+0
1980	11.275588E+0	-1.048197E+0	905.004537E+0	83.208036E+0
1981	10.840551E+0	-1.048197E+0	905.004537E+0	83.208036E+0
1982	10.840551E+0	-717.724253E-3	912.885037E+0	82.129778E+0
1983	10.620719E+0	-717.724253E-3	912.885037E+0	82.129778E+0
1984	10.844024E+0	-717.724253E-3	912.885037E+0	82.129778E+0
1985	10.844024E+0	-717.724253E-3	912.885037E+0	82.129778E+0
