mercredi 25 mars 2020	16:16:08	Sampling Period : 50  ms		OL alpha
401	-5.951392E+0	15.566643E+0	1.301205E+3	79.115021E+0
402	-7.227350E+0	16.877626E+0	1.332466E+3	82.811828E+0
403	-8.305859E+0	16.877626E+0	1.332466E+3	82.811828E+0
404	-9.034560E+0	16.877626E+0	1.332466E+3	82.811828E+0
405	-9.276968E+0	16.877626E+0	1.332466E+3	82.811828E+0
406	-7.917596E+0	18.398328E+0	1.368729E+3	82.680906E+0
407	-7.917596E+0	18.398328E+0	1.368729E+3	82.680906E+0
408	-6.234230E+0	18.398328E+0	1.368729E+3	82.680906E+0
409	-3.912594E+0	18.398328E+0	1.368729E+3	82.680906E+0
410	-1.039993E+0	19.822913E+0	1.402700E+3	81.306488E+0
411	2.251403E+0	19.822913E+0	1.402700E+3	81.306488E+0
412	9.402952E+0	19.822913E+0	1.402700E+3	81.306488E+0
413	12.882545E+0	19.822913E+0	1.402700E+3	81.306488E+0
414	12.882545E+0	21.692810E+0	1.447290E+3	79.807555E+0
415	18.753004E+0	21.692810E+0	1.447290E+3	79.807555E+0
416	18.753004E+0	21.692810E+0	1.447290E+3	79.807555E+0
417	20.869146E+0	21.692810E+0	1.447290E+3	79.807555E+0
418	22.329088E+0	23.910632E+0	1.500177E+3	82.780755E+0
419	23.114147E+0	23.910632E+0	1.500177E+3	82.780755E+0
420	23.257534E+0	23.910632E+0	1.500177E+3	82.780755E+0
421	22.839440E+0	23.910632E+0	1.500177E+3	82.780755E+0
422	21.977883E+0	25.021624E+0	1.526669E+3	81.886455E+0
423	20.816277E+0	25.021624E+0	1.526669E+3	81.886455E+0
424	19.508933E+0	25.021624E+0	1.526669E+3	81.886455E+0
425	18.205944E+0	25.021624E+0	1.526669E+3	81.886455E+0
426	17.038932E+0	24.713761E+0	1.519328E+3	81.684047E+0
427	15.478313E+0	24.713761E+0	1.519328E+3	81.684047E+0
428	15.165345E+0	24.713761E+0	1.519328E+3	81.684047E+0
429	15.165345E+0	24.713761E+0	1.519328E+3	81.684047E+0
430	15.355444E+0	23.367497E+0	1.487225E+3	79.359272E+0
431	15.355444E+0	23.367497E+0	1.487225E+3	79.359272E+0
432	15.702350E+0	23.367497E+0	1.487225E+3	79.359272E+0
433	16.075272E+0	23.367497E+0	1.487225E+3	79.359272E+0
434	16.359060E+0	21.499248E+0	1.442674E+3	80.728410E+0
435	16.448439E+0	21.499248E+0	1.442674E+3	80.728410E+0
436	16.261120E+0	21.499248E+0	1.442674E+3	80.728410E+0
437	15.748525E+0	21.499248E+0	1.442674E+3	80.728410E+0
438	14.903030E+0	19.743697E+0	1.400811E+3	80.937421E+0
439	12.400804E+0	19.743697E+0	1.400811E+3	80.937421E+0
440	10.937348E+0	19.743697E+0	1.400811E+3	80.937421E+0
441	10.937348E+0	19.743697E+0	1.400811E+3	80.937421E+0
442	9.511310E+0	17.814820E+0	1.354815E+3	82.055165E+0
443	8.276417E+0	17.814820E+0	1.354815E+3	82.055165E+0
444	7.384609E+0	17.814820E+0	1.354815E+3	82.055165E+0
445	6.970984E+0	17.814820E+0	1.354815E+3	82.055165E+0
446	7.139971E+0	16.125150E+0	1.314523E+3	82.858483E+0
447	7.954065E+0	16.125150E+0	1.314523E+3	82.858483E+0
448	9.426291E+0	16.125150E+0	1.314523E+3	82.858483E+0
449	11.517138E+0	16.125150E+0	1.314523E+3	82.858483E+0
450	14.136337E+0	15.143460E+0	1.291113E+3	82.905423E+0
451	17.149335E+0	15.143460E+0	1.291113E+3	82.905423E+0
452	20.387908E+0	15.143460E+0	1.291113E+3	82.905423E+0
453	23.663915E+0	15.143460E+0	1.291113E+3	82.905423E+0
454	29.570291E+0	14.348475E+0	1.272156E+3	78.240221E+0
455	31.865987E+0	14.348475E+0	1.272156E+3	78.240221E+0
456	31.865987E+0	14.348475E+0	1.272156E+3	78.240221E+0
457	33.557139E+0	14.348475E+0	1.272156E+3	78.240221E+0
458	34.576755E+0	13.203093E+0	1.244843E+3	73.781652E+0
459	34.594011E+0	13.203093E+0	1.244843E+3	73.781652E+0
460	34.594011E+0	13.203093E+0	1.244843E+3	73.781652E+0
461	33.712055E+0	13.203093E+0	1.244843E+3	73.781652E+0
462	32.384749E+0	11.263057E+0	1.198581E+3	74.905389E+0
463	30.757137E+0	11.263057E+0	1.198581E+3	74.905389E+0
464	28.984162E+0	11.263057E+0	1.198581E+3	74.905389E+0
465	27.215570E+0	11.263057E+0	1.198581E+3	74.905389E+0
466	25.581757E+0	8.542059E+0	1.133695E+3	76.107980E+0
467	23.075900E+0	8.542059E+0	1.133695E+3	76.107980E+0
468	22.279716E+0	8.542059E+0	1.133695E+3	76.107980E+0
469	22.279716E+0	8.542059E+0	1.133695E+3	76.107980E+0
470	21.766463E+0	5.841887E+0	1.069307E+3	76.122614E+0
471	21.471154E+0	5.841887E+0	1.069307E+3	76.122614E+0
472	21.141133E+0	5.841887E+0	1.069307E+3	76.122614E+0
473	21.141133E+0	5.841887E+0	1.069307E+3	76.122614E+0
474	20.415489E+0	3.477175E+0	1.012917E+3	74.882847E+0
475	20.415489E+0	3.477175E+0	1.012917E+3	74.882847E+0
476	19.665044E+0	3.477175E+0	1.012917E+3	74.882847E+0
477	18.584091E+0	3.477175E+0	1.012917E+3	74.882847E+0
478	17.168431E+0	3.477175E+0	1.012917E+3	74.882847E+0
479	15.457826E+0	1.046654E+0	954.958669E+0	75.759813E+0
480	13.534041E+0	1.046654E+0	954.958669E+0	75.759813E+0
481	11.514415E+0	1.046654E+0	954.958669E+0	75.759813E+0
482	9.541540E+0	-1.257984E+0	900.001928E+0	77.996626E+0
483	7.770046E+0	-1.257984E+0	900.001928E+0	77.996626E+0
484	6.351758E+0	-1.257984E+0	900.001928E+0	77.996626E+0
485	5.420692E+0	-1.257984E+0	900.001928E+0	77.996626E+0
486	5.079340E+0	-3.019782E+0	857.989817E+0	77.096867E+0
487	5.387636E+0	-3.019782E+0	857.989817E+0	77.096867E+0
488	6.355689E+0	-3.019782E+0	857.989817E+0	77.096867E+0
489	7.941037E+0	-3.019782E+0	857.989817E+0	77.096867E+0
490	10.050747E+0	-4.377995E+0	825.601668E+0	77.644421E+0
491	12.548184E+0	-4.377995E+0	825.601668E+0	77.644421E+0
492	15.263871E+0	-4.377995E+0	825.601668E+0	77.644421E+0
493	18.009411E+0	-4.377995E+0	825.601668E+0	77.644421E+0
494	20.593190E+0	-5.029021E+0	810.077189E+0	76.229593E+0
495	22.836382E+0	-5.029021E+0	810.077189E+0	76.229593E+0
496	24.587756E+0	-5.029021E+0	810.077189E+0	76.229593E+0
497	25.735894E+0	-5.029021E+0	810.077189E+0	76.229593E+0
498	26.217698E+0	-5.029021E+0	810.077189E+0	76.229593E+0
499	26.022401E+0	-5.721985E+0	793.552677E+0	77.158641E+0
500	25.190746E+0	-5.721985E+0	793.552677E+0	77.158641E+0
501	23.809462E+0	-5.721985E+0	793.552677E+0	77.158641E+0
502	22.001620E+0	-7.084112E+0	761.071170E+0	80.802079E+0
503	19.913841E+0	-7.084112E+0	761.071170E+0	80.802079E+0
504	17.701632E+0	-7.084112E+0	761.071170E+0	80.802079E+0
505	13.480918E+0	-7.084112E+0	761.071170E+0	80.802079E+0
506	13.480918E+0	-9.203319E+0	710.536232E+0	81.482653E+0
507	11.698712E+0	-9.203319E+0	710.536232E+0	81.482653E+0
508	10.224976E+0	-9.203319E+0	710.536232E+0	81.482653E+0
509	9.073289E+0	-9.203319E+0	710.536232E+0	81.482653E+0
510	8.214338E+0	-9.203319E+0	710.536232E+0	81.482653E+0
511	7.581241E+0	-11.448219E+0	657.004014E+0	83.522971E+0
512	6.595468E+0	-11.448219E+0	657.004014E+0	83.522971E+0
513	6.595468E+0	-11.448219E+0	657.004014E+0	83.522971E+0
514	6.017563E+0	-11.448219E+0	657.004014E+0	83.522971E+0
515	5.242951E+0	-12.993857E+0	620.146498E+0	83.519403E+0
516	4.194105E+0	-12.993857E+0	620.146498E+0	83.519403E+0
517	2.828390E+0	-12.993857E+0	620.146498E+0	83.519403E+0
518	-813.849210E-3	-14.400013E+0	586.615081E+0	81.533757E+0
519	-2.962842E+0	-14.400013E+0	586.615081E+0	81.533757E+0
520	-2.962842E+0	-14.400013E+0	586.615081E+0	81.533757E+0
521	-5.182620E+0	-14.400013E+0	586.615081E+0	81.533757E+0
522	-9.247352E+0	-14.400013E+0	586.615081E+0	81.533757E+0
523	-9.247352E+0	-15.553958E+0	559.097933E+0	78.559652E+0
524	-10.785946E+0	-15.553958E+0	559.097933E+0	78.559652E+0
525	-11.812476E+0	-15.553958E+0	559.097933E+0	78.559652E+0
526	-12.226847E+0	-16.112864E+0	545.770176E+0	74.858365E+0
527	-11.041663E+0	-16.112864E+0	545.770176E+0	74.858365E+0
528	-9.481241E+0	-16.112864E+0	545.770176E+0	74.858365E+0
529	-9.481241E+0	-16.112864E+0	545.770176E+0	74.858365E+0
530	-4.897888E+0	-15.613150E+0	557.686419E+0	74.974059E+0
531	-2.185286E+0	-15.613150E+0	557.686419E+0	74.974059E+0
532	-2.185286E+0	-15.613150E+0	557.686419E+0	74.974059E+0
533	3.152039E+0	-15.613150E+0	557.686419E+0	74.974059E+0
534	3.152039E+0	-15.613150E+0	557.686419E+0	74.974059E+0
535	5.408052E+0	-14.118983E+0	593.316549E+0	76.624786E+0
536	8.361971E+0	-14.118983E+0	593.316549E+0	76.624786E+0
537	8.361971E+0	-14.118983E+0	593.316549E+0	76.624786E+0
538	8.891649E+0	-12.434259E+0	633.490743E+0	76.564797E+0
539	8.762539E+0	-12.434259E+0	633.490743E+0	76.564797E+0
540	8.018563E+0	-12.434259E+0	633.490743E+0	76.564797E+0
541	6.749087E+0	-12.434259E+0	633.490743E+0	76.564797E+0
542	3.155931E+0	-12.434259E+0	633.490743E+0	76.564797E+0
543	1.135157E+0	-11.209369E+0	662.699667E+0	76.515004E+0
544	1.135157E+0	-11.209369E+0	662.699667E+0	76.515004E+0
545	-835.104200E-3	-11.209369E+0	662.699667E+0	76.515004E+0
546	-2.627784E+0	-11.209369E+0	662.699667E+0	76.515004E+0
547	-5.342552E+0	-10.342736E+0	683.365533E+0	75.875064E+0
548	-5.342552E+0	-10.342736E+0	683.365533E+0	75.875064E+0
549	-6.753119E+0	-10.342736E+0	683.365533E+0	75.875064E+0
550	-6.753119E+0	-9.390204E+0	706.079749E+0	77.079265E+0
551	-7.071154E+0	-9.390204E+0	706.079749E+0	77.079265E+0
552	-7.405514E+0	-9.390204E+0	706.079749E+0	77.079265E+0
553	-7.405514E+0	-9.390204E+0	706.079749E+0	77.079265E+0
554	-7.647961E+0	-8.246984E+0	733.341149E+0	72.864331E+0
555	-8.079692E+0	-8.246984E+0	733.341149E+0	72.864331E+0
556	-8.776549E+0	-8.246984E+0	733.341149E+0	72.864331E+0
557	-9.778925E+0	-8.246984E+0	733.341149E+0	72.864331E+0
558	-11.085334E+0	-8.246984E+0	733.341149E+0	72.864331E+0
559	-14.387181E+0	-7.242305E+0	757.298885E+0	71.970356E+0
560	-14.387181E+0	-7.242305E+0	757.298885E+0	71.970356E+0
561	-16.174652E+0	-7.242305E+0	757.298885E+0	71.970356E+0
562	-17.867986E+0	-7.242305E+0	757.298885E+0	71.970356E+0
563	-19.312310E+0	-5.866230E+0	790.112988E+0	73.721607E+0
564	-20.357604E+0	-5.866230E+0	790.112988E+0	73.721607E+0
565	-20.873624E+0	-5.866230E+0	790.112988E+0	73.721607E+0
566	-19.973446E+0	-5.866230E+0	790.112988E+0	73.721607E+0
567	-19.973446E+0	-3.836268E+0	838.519753E+0	73.590081E+0
568	-18.501232E+0	-3.836268E+0	838.519753E+0	73.590081E+0
569	-16.396510E+0	-3.836268E+0	838.519753E+0	73.590081E+0
570	-13.758969E+0	-3.836268E+0	838.519753E+0	73.590081E+0
571	-10.730791E+0	-1.337235E+0	898.112079E+0	78.336238E+0
572	-7.485320E+0	-1.337235E+0	898.112079E+0	78.336238E+0
573	-4.212822E+0	-1.337235E+0	898.112079E+0	78.336238E+0
574	-1.104650E+0	-1.337235E+0	898.112079E+0	78.336238E+0
575	3.942040E+0	1.307408E+0	961.176650E+0	78.942543E+0
576	3.942040E+0	1.307408E+0	961.176650E+0	78.942543E+0
577	5.627452E+0	1.307408E+0	961.176650E+0	78.942543E+0
578	6.662054E+0	1.307408E+0	961.176650E+0	78.942543E+0
579	7.041461E+0	3.450625E+0	1.012284E+3	86.469399E+0
580	6.812307E+0	3.450625E+0	1.012284E+3	86.469399E+0
581	4.929246E+0	3.450625E+0	1.012284E+3	86.469399E+0
582	4.929246E+0	5.091452E+0	1.051412E+3	85.586833E+0
583	3.549617E+0	5.091452E+0	1.051412E+3	85.586833E+0
584	2.082063E+0	5.091452E+0	1.051412E+3	85.586833E+0
585	673.220780E-3	5.091452E+0	1.051412E+3	85.586833E+0
586	-552.235500E-3	5.091452E+0	1.051412E+3	85.586833E+0
587	-1.502797E+0	6.195988E+0	1.077750E+3	85.661785E+0
588	-2.127663E+0	6.195988E+0	1.077750E+3	85.661785E+0
589	-2.415106E+0	6.195988E+0	1.077750E+3	85.661785E+0
590	-2.415106E+0	7.277614E+0	1.103543E+3	84.609122E+0
591	-2.185306E+0	7.277614E+0	1.103543E+3	84.609122E+0
592	-1.461100E+0	7.277614E+0	1.103543E+3	84.609122E+0
593	-1.461100E+0	7.277614E+0	1.103543E+3	84.609122E+0
594	-1.193990E+0	7.277614E+0	1.103543E+3	84.609122E+0
595	-1.128548E+0	8.741555E+0	1.138452E+3	80.030462E+0
596	-1.339040E+0	8.741555E+0	1.138452E+3	80.030462E+0
597	-1.863723E+0	8.741555E+0	1.138452E+3	80.030462E+0
598	-2.698690E+0	8.741555E+0	1.138452E+3	80.030462E+0
599	-3.796111E+0	10.114346E+0	1.171188E+3	79.003366E+0
600	-5.067112E+0	10.114346E+0	1.171188E+3	79.003366E+0
