mercredi 25 mars 2020	17:43:22	Sampling Period : 50  ms		CL

t	Alpha [deg]	Position [cm]	X [pixel]	Y [pixel]	  	  	  	  
1736	13.578446E+0	6.372178E+0	1.081952E+3	81.248859E+0
1737	13.642165E+0	6.372178E+0	1.081952E+3	81.248859E+0
1738	13.705886E+0	5.205385E+0	1.054128E+3	79.769902E+0
1739	11.424352E+0	5.205385E+0	1.054128E+3	79.769902E+0
1740	11.476405E+0	5.205385E+0	1.054128E+3	79.769902E+0
1741	11.528458E+0	5.205385E+0	1.054128E+3	79.769902E+0
1742	11.580512E+0	3.907925E+0	1.023189E+3	80.668678E+0
1743	11.632566E+0	3.907925E+0	1.023189E+3	80.668678E+0
1744	9.076726E+0	3.907925E+0	1.023189E+3	80.668678E+0
1745	9.115806E+0	3.907925E+0	1.023189E+3	80.668678E+0
1746	9.154883E+0	2.615688E+0	992.374094E+0	79.599034E+0
1747	6.596566E+0	2.615688E+0	992.374094E+0	79.599034E+0
1748	6.622723E+0	2.615688E+0	992.374094E+0	79.599034E+0
1749	6.648880E+0	2.615688E+0	992.374094E+0	79.599034E+0
1750	6.675037E+0	1.470126E+0	965.056859E+0	79.062274E+0
1751	6.701194E+0	1.470126E+0	965.056859E+0	79.062274E+0
1752	4.424772E+0	1.470126E+0	965.056859E+0	79.062274E+0
1753	4.439473E+0	1.470126E+0	965.056859E+0	79.062274E+0
1754	4.454177E+0	329.561079E-3	937.858764E+0	78.953657E+0
1755	2.176341E+0	329.561079E-3	937.858764E+0	78.953657E+0
1756	2.179637E+0	329.561079E-3	937.858764E+0	78.953657E+0
1757	2.182933E+0	329.561079E-3	937.858764E+0	78.953657E+0
1758	2.186228E+0	-657.618301E-3	914.318333E+0	75.916944E+0
1759	2.189524E+0	-657.618301E-3	914.318333E+0	75.916944E+0
1760	208.590956E-3	-657.618301E-3	914.318333E+0	75.916944E+0
1761	202.014773E-3	-657.618301E-3	914.318333E+0	75.916944E+0
1762	195.438590E-3	-1.582657E+0	892.259720E+0	78.514022E+0
1763	188.862407E-3	-1.582657E+0	892.259720E+0	78.514022E+0
1764	-1.677042E+0	-1.582657E+0	892.259720E+0	78.514022E+0
1765	-1.692869E+0	-1.582657E+0	892.259720E+0	78.514022E+0
1766	-1.708695E+0	-2.150601E+0	878.716440E+0	73.298944E+0
1767	-1.724521E+0	-2.150601E+0	878.716440E+0	73.298944E+0
1768	-2.881915E+0	-2.150601E+0	878.716440E+0	73.298944E+0
1769	-2.903421E+0	-2.150601E+0	878.716440E+0	73.298944E+0
1770	-2.924927E+0	-2.399733E+0	872.775586E+0	77.598342E+0
1771	-3.447190E+0	-2.399733E+0	872.775586E+0	77.598342E+0
1772	-3.471187E+0	-2.399733E+0	872.775586E+0	77.598342E+0
1773	-3.495184E+0	-2.399733E+0	872.775586E+0	77.598342E+0
1774	-3.519183E+0	-2.322043E+0	874.628212E+0	77.321788E+0
1775	-3.543182E+0	-2.322043E+0	874.628212E+0	77.321788E+0
1776	-3.411018E+0	-2.322043E+0	874.628212E+0	77.321788E+0
1777	-3.434238E+0	-2.322043E+0	874.628212E+0	77.321788E+0
1778	-3.457459E+0	-1.783259E+0	887.476123E+0	76.474710E+0
1779	-3.480679E+0	-1.783259E+0	887.476123E+0	76.474710E+0
1780	-2.420945E+0	-1.783259E+0	887.476123E+0	76.474710E+0
1781	-2.438778E+0	-1.783259E+0	887.476123E+0	76.474710E+0
1782	-2.456610E+0	-884.517029E-3	908.907671E+0	78.718550E+0
1783	-2.474443E+0	-884.517029E-3	908.907671E+0	78.718550E+0
1784	-685.803856E-3	-884.517029E-3	908.907671E+0	78.718550E+0
1785	-694.649026E-3	-884.517029E-3	908.907671E+0	78.718550E+0
1786	-703.493843E-3	178.007574E-3	934.244796E+0	77.369137E+0
1787	-712.339190E-3	178.007574E-3	934.244796E+0	77.369137E+0
1788	1.414490E+0	178.007574E-3	934.244796E+0	77.369137E+0
1789	1.416270E+0	178.007574E-3	934.244796E+0	77.369137E+0
1790	1.418050E+0	1.445670E+0	964.473670E+0	78.711869E+0
1791	1.419830E+0	1.445670E+0	964.473670E+0	78.711869E+0
1792	3.969612E+0	1.445670E+0	964.473670E+0	78.711869E+0
1793	3.984069E+0	1.445670E+0	964.473670E+0	78.711869E+0
1794	3.998527E+0	2.848882E+0	997.934876E+0	84.053985E+0
1795	4.012983E+0	2.848882E+0	997.934876E+0	84.053985E+0
1796	6.847894E+0	2.848882E+0	997.934876E+0	84.053985E+0
1797	6.876383E+0	2.848882E+0	997.934876E+0	84.053985E+0
1798	6.904872E+0	4.353969E+0	1.033825E+3	82.213663E+0
1799	6.933360E+0	4.353969E+0	1.033825E+3	82.213663E+0
1800	9.987075E+0	4.353969E+0	1.033825E+3	82.213663E+0
1801	10.030614E+0	4.353969E+0	1.033825E+3	82.213663E+0
1802	10.074153E+0	5.768894E+0	1.067566E+3	80.395094E+0
1803	10.117693E+0	5.768894E+0	1.067566E+3	80.395094E+0
1804	13.005235E+0	5.768894E+0	1.067566E+3	80.395094E+0
1805	13.062924E+0	5.768894E+0	1.067566E+3	80.395094E+0
1806	13.120611E+0	6.723399E+0	1.090327E+3	79.518225E+0
1807	13.178300E+0	6.723399E+0	1.090327E+3	79.518225E+0
1808	15.154543E+0	6.723399E+0	1.090327E+3	79.518225E+0
1809	15.221777E+0	6.723399E+0	1.090327E+3	79.518225E+0
1810	15.289011E+0	7.406845E+0	1.106625E+3	79.064078E+0
1811	15.356245E+0	7.406845E+0	1.106625E+3	79.064078E+0
1812	16.797205E+0	7.406845E+0	1.106625E+3	79.064078E+0
1813	16.871274E+0	7.406845E+0	1.106625E+3	79.064078E+0
1814	16.945345E+0	7.683304E+0	1.113217E+3	80.613732E+0
1815	17.019422E+0	7.683304E+0	1.113217E+3	80.613732E+0
1816	17.649161E+0	7.683304E+0	1.113217E+3	80.613732E+0
1817	17.725994E+0	7.683304E+0	1.113217E+3	80.613732E+0
1818	17.802827E+0	7.341418E+0	1.105065E+3	78.262029E+0
1819	17.879660E+0	7.341418E+0	1.105065E+3	78.262029E+0
1820	17.269303E+0	7.341418E+0	1.105065E+3	78.262029E+0
1821	17.342717E+0	7.341418E+0	1.105065E+3	78.262029E+0
1822	17.416132E+0	6.551327E+0	1.086224E+3	81.159555E+0
1823	17.489546E+0	6.551327E+0	1.086224E+3	81.159555E+0
1824	15.974879E+0	6.551327E+0	1.086224E+3	81.159555E+0
1825	16.040392E+0	6.551327E+0	1.086224E+3	81.159555E+0
1826	16.105902E+0	5.429069E+0	1.059462E+3	81.176656E+0
1827	13.915677E+0	5.429069E+0	1.059462E+3	81.176656E+0
1828	13.969968E+0	5.429069E+0	1.059462E+3	81.176656E+0
1829	14.024258E+0	5.429069E+0	1.059462E+3	81.176656E+0
1830	14.078548E+0	4.001212E+0	1.025414E+3	78.565405E+0
1831	14.132840E+0	4.001212E+0	1.025414E+3	78.565405E+0
1832	11.317138E+0	4.001212E+0	1.025414E+3	78.565405E+0
1833	11.357150E+0	4.001212E+0	1.025414E+3	78.565405E+0
1834	11.397168E+0	2.413938E+0	987.563131E+0	85.510101E+0
1835	11.437176E+0	2.413938E+0	987.563131E+0	85.510101E+0
1836	8.286766E+0	2.413938E+0	987.563131E+0	85.510101E+0
1837	8.310906E+0	2.413938E+0	987.563131E+0	85.510101E+0
1838	8.335045E+0	1.033173E+0	954.637207E+0	85.434367E+0
1839	8.359185E+0	1.033173E+0	954.637207E+0	85.434367E+0
1840	5.607987E+0	1.033173E+0	954.637207E+0	85.434367E+0
1841	5.618319E+0	1.033173E+0	954.637207E+0	85.434367E+0
1842	5.628651E+0	-300.941637E-3	922.823699E+0	79.987861E+0
1843	5.638982E+0	-300.941637E-3	922.823699E+0	79.987861E+0
1844	2.967743E+0	-300.941637E-3	922.823699E+0	79.987861E+0
1845	2.964734E+0	-300.941637E-3	922.823699E+0	79.987861E+0
1846	2.961724E+0	-1.593510E+0	892.000924E+0	82.554221E+0
1847	360.653295E-3	-1.593510E+0	892.000924E+0	82.554221E+0
1848	344.718199E-3	-1.593510E+0	892.000924E+0	82.554221E+0
1849	328.783102E-3	-1.593510E+0	892.000924E+0	82.554221E+0
1850	312.848006E-3	-2.572935E+0	868.645394E+0	82.167068E+0
1851	-1.671732E+0	-2.572935E+0	868.645394E+0	82.167068E+0
1852	-1.697462E+0	-2.572935E+0	868.645394E+0	82.167068E+0
1853	-1.723191E+0	-2.572935E+0	868.645394E+0	82.167068E+0
1854	-1.748921E+0	-3.013692E+0	858.135025E+0	81.700188E+0
1855	-1.774653E+0	-3.013692E+0	858.135025E+0	81.700188E+0
1856	-2.686301E+0	-3.013692E+0	858.135025E+0	81.700188E+0
1857	-2.716438E+0	-3.013692E+0	858.135025E+0	81.700188E+0
1858	-2.746575E+0	-2.866203E+0	861.652093E+0	81.022946E+0
1859	-2.776712E+0	-2.866203E+0	861.652093E+0	81.022946E+0
1860	-2.510394E+0	-2.866203E+0	861.652093E+0	81.022946E+0
1861	-2.539056E+0	-2.866203E+0	861.652093E+0	81.022946E+0
1862	-2.567718E+0	-2.184631E+0	877.904951E+0	80.408924E+0
1863	-2.596380E+0	-2.184631E+0	877.904951E+0	80.408924E+0
1864	-1.255084E+0	-2.184631E+0	877.904951E+0	80.408924E+0
1865	-1.276931E+0	-2.184631E+0	877.904951E+0	80.408924E+0
1866	-1.298776E+0	-1.133450E+0	902.971573E+0	76.216437E+0
1867	-1.320622E+0	-1.133450E+0	902.971573E+0	76.216437E+0
1868	770.405053E-3	-1.133450E+0	902.971573E+0	76.216437E+0
1869	759.070778E-3	-1.133450E+0	902.971573E+0	76.216437E+0
1870	747.736277E-3	-25.901005E-3	929.382361E+0	77.171421E+0
1871	2.962576E+0	-25.901005E-3	929.382361E+0	77.171421E+0
1872	2.962317E+0	-25.901005E-3	929.382361E+0	77.171421E+0
1873	2.962058E+0	-25.901005E-3	929.382361E+0	77.171421E+0
1874	2.961798E+0	1.040820E+0	954.819553E+0	77.877996E+0
1875	2.961540E+0	1.040820E+0	954.819553E+0	77.877996E+0
1876	5.105389E+0	1.040820E+0	954.819553E+0	77.877996E+0
1877	5.115797E+0	1.040820E+0	954.819553E+0	77.877996E+0
1878	5.126205E+0	2.088317E+0	979.798333E+0	76.558889E+0
1879	7.242083E+0	2.088317E+0	979.798333E+0	76.558889E+0
1880	7.262966E+0	2.088317E+0	979.798333E+0	76.558889E+0
1881	7.283849E+0	2.088317E+0	979.798333E+0	76.558889E+0
1882	7.304733E+0	3.253707E+0	1.007588E+3	77.123665E+0
1883	9.668050E+0	3.253707E+0	1.007588E+3	77.123665E+0
1884	9.700589E+0	3.253707E+0	1.007588E+3	77.123665E+0
1885	9.733125E+0	3.253707E+0	1.007588E+3	77.123665E+0
1886	9.765662E+0	4.508024E+0	1.037499E+3	78.728921E+0
1887	12.319375E+0	4.508024E+0	1.037499E+3	78.728921E+0
1888	12.364455E+0	4.508024E+0	1.037499E+3	78.728921E+0
1889	12.409535E+0	4.508024E+0	1.037499E+3	78.728921E+0
1890	12.454615E+0	4.508024E+0	1.037499E+3	78.728921E+0
1891	12.499698E+0	5.529845E+0	1.061866E+3	80.797730E+0
1892	12.544776E+0	5.529845E+0	1.061866E+3	80.797730E+0
1893	14.643716E+0	5.529845E+0	1.061866E+3	80.797730E+0
1894	14.699016E+0	6.012970E+0	1.073386E+3	78.863112E+0
1895	14.754320E+0	6.012970E+0	1.073386E+3	78.863112E+0
1896	15.780691E+0	6.012970E+0	1.073386E+3	78.863112E+0
1897	15.840821E+0	6.012970E+0	1.073386E+3	78.863112E+0
1898	15.900951E+0	5.920085E+0	1.071171E+3	77.918778E+0
1899	15.961080E+0	5.920085E+0	1.071171E+3	77.918778E+0
1900	15.834512E+0	5.920085E+0	1.071171E+3	77.918778E+0
1901	15.893712E+0	5.920085E+0	1.071171E+3	77.918778E+0
1902	15.952913E+0	5.265471E+0	1.055561E+3	77.834804E+0
1903	16.012114E+0	5.265471E+0	1.055561E+3	77.834804E+0
1904	14.755543E+0	5.265471E+0	1.055561E+3	77.834804E+0
1905	14.808197E+0	5.265471E+0	1.055561E+3	77.834804E+0
1906	14.860850E+0	4.732486E+0	1.042852E+3	75.780442E+0
1907	14.913505E+0	4.732486E+0	1.042852E+3	75.780442E+0
1908	13.894860E+0	4.732486E+0	1.042852E+3	75.780442E+0
1909	13.942185E+0	4.732486E+0	1.042852E+3	75.780442E+0
1910	13.989509E+0	3.903775E+0	1.023090E+3	77.414350E+0
1911	12.371125E+0	3.903775E+0	1.023090E+3	77.414350E+0
1912	12.410162E+0	3.903775E+0	1.023090E+3	77.414350E+0
1913	12.449201E+0	3.903775E+0	1.023090E+3	77.414350E+0
1914	12.488244E+0	2.736110E+0	995.245696E+0	83.184142E+0
1915	10.180272E+0	2.736110E+0	995.245696E+0	83.184142E+0
1916	10.207632E+0	2.736110E+0	995.245696E+0	83.184142E+0
1917	10.234993E+0	2.736110E+0	995.245696E+0	83.184142E+0
1918	10.262354E+0	2.736110E+0	995.245696E+0	83.184142E+0
1919	10.289716E+0	1.429343E+0	964.084344E+0	81.180005E+0
1920	10.317077E+0	1.429343E+0	964.084344E+0	81.180005E+0
1921	7.717837E+0	1.429343E+0	964.084344E+0	81.180005E+0
1922	7.732131E+0	148.275984E-3	933.535812E+0	76.355385E+0
1923	5.171479E+0	148.275984E-3	933.535812E+0	76.355385E+0
1924	5.172961E+0	148.275984E-3	933.535812E+0	76.355385E+0
1925	5.174444E+0	148.275984E-3	933.535812E+0	76.355385E+0
1926	5.175927E+0	148.275984E-3	933.535812E+0	76.355385E+0
1927	5.177410E+0	-1.011552E+0	905.878382E+0	75.234396E+0
1928	2.847638E+0	-1.011552E+0	905.878382E+0	75.234396E+0
1929	2.837523E+0	-1.011552E+0	905.878382E+0	75.234396E+0
1930	2.827407E+0	-1.011552E+0	905.878382E+0	75.234396E+0
1931	2.817292E+0	-1.011552E+0	905.878382E+0	75.234396E+0
1932	2.807176E+0	-1.011552E+0	905.878382E+0	75.234396E+0
1933	2.797061E+0	-1.011552E+0	905.878382E+0	75.234396E+0
1934	2.786945E+0	-1.011552E+0	905.878382E+0	75.234396E+0
1935	2.776828E+0	-1.011552E+0	905.878382E+0	75.234396E+0
1936	2.766714E+0	-1.011552E+0	905.878382E+0	75.234396E+0
1937	2.756599E+0	-1.011552E+0	905.878382E+0	75.234396E+0
1938	2.746483E+0	-3.461467E+0	847.457315E+0	77.268181E+0
1939	2.736368E+0	-3.461467E+0	847.457315E+0	77.268181E+0
1940	-2.198078E+0	-3.461467E+0	847.457315E+0	77.268181E+0
1941	-2.232693E+0	-3.461467E+0	847.457315E+0	77.268181E+0
1942	-2.267308E+0	-3.461467E+0	847.457315E+0	77.268181E+0
1943	-2.301922E+0	-3.798183E+0	839.427935E+0	82.476969E+0
1944	-2.336538E+0	-3.798183E+0	839.427935E+0	82.476969E+0
1945	-3.047953E+0	-3.798183E+0	839.427935E+0	82.476969E+0
1946	-3.085933E+0	-3.542691E+0	845.520438E+0	77.758288E+0
1947	-2.610375E+0	-3.542691E+0	845.520438E+0	77.758288E+0
1948	-2.645802E+0	-3.542691E+0	845.520438E+0	77.758288E+0
1949	-2.681229E+0	-3.542691E+0	845.520438E+0	77.758288E+0
1950	-2.716656E+0	-3.542691E+0	845.520438E+0	77.758288E+0
1951	-2.752083E+0	-2.905052E+0	860.725681E+0	74.107977E+0
1952	-2.787510E+0	-2.905052E+0	860.725681E+0	74.107977E+0
1953	-1.541282E+0	-2.905052E+0	860.725681E+0	74.107977E+0
1954	-1.570337E+0	-2.905052E+0	860.725681E+0	74.107977E+0
1955	-1.599384E+0	-1.687873E+0	889.750729E+0	75.648105E+0
1956	818.096674E-3	-1.687873E+0	889.750729E+0	75.648105E+0
1957	801.217947E-3	-1.687873E+0	889.750729E+0	75.648105E+0
1958	784.339221E-3	-1.687873E+0	889.750729E+0	75.648105E+0
1959	767.460494E-3	-354.491803E-3	921.546734E+0	75.862985E+0
1960	750.581767E-3	-354.491803E-3	921.546734E+0	75.862985E+0
1961	3.413799E+0	-354.491803E-3	921.546734E+0	75.862985E+0
1962	3.410254E+0	-354.491803E-3	921.546734E+0	75.862985E+0
1963	3.406709E+0	940.780555E-3	952.433998E+0	80.467403E+0
1964	6.006662E+0	940.780555E-3	952.433998E+0	80.467403E+0
1965	6.016069E+0	940.780555E-3	952.433998E+0	80.467403E+0
1966	6.025477E+0	940.780555E-3	952.433998E+0	80.467403E+0
1967	6.034885E+0	2.291754E+0	984.649507E+0	77.670318E+0
1968	6.044293E+0	2.291754E+0	984.649507E+0	77.670318E+0
1969	8.769156E+0	2.291754E+0	984.649507E+0	77.670318E+0
1970	8.792074E+0	2.291754E+0	984.649507E+0	77.670318E+0
1971	8.814991E+0	3.371136E+0	1.010389E+3	77.537756E+0
1972	11.007466E+0	3.371136E+0	1.010389E+3	77.537756E+0
1973	11.041178E+0	3.371136E+0	1.010389E+3	77.537756E+0
1974	11.074891E+0	3.371136E+0	1.010389E+3	77.537756E+0
1975	11.108606E+0	4.338188E+0	1.033449E+3	78.577518E+0
1976	11.142312E+0	4.338188E+0	1.033449E+3	78.577518E+0
1977	13.119797E+0	4.338188E+0	1.033449E+3	78.577518E+0
1978	13.163179E+0	4.338188E+0	1.033449E+3	78.577518E+0
1979	13.206562E+0	4.338188E+0	1.033449E+3	78.577518E+0
1980	13.249943E+0	4.338188E+0	1.033449E+3	78.577518E+0
1981	13.293325E+0	4.338188E+0	1.033449E+3	78.577518E+0
1982	13.336706E+0	4.338188E+0	1.033449E+3	78.577518E+0
1983	13.380089E+0	5.493325E+0	1.060995E+3	74.716000E+0
1984	13.423472E+0	5.493325E+0	1.060995E+3	74.716000E+0
1985	15.788680E+0	5.493325E+0	1.060995E+3	74.716000E+0
1986	15.843611E+0	5.493325E+0	1.060995E+3	74.716000E+0
1987	15.898544E+0	5.339218E+0	1.057320E+3	76.670048E+0
1988	15.643722E+0	5.339218E+0	1.057320E+3	76.670048E+0
1989	15.697114E+0	5.339218E+0	1.057320E+3	76.670048E+0
1990	15.750507E+0	5.339218E+0	1.057320E+3	76.670048E+0
1991	15.803899E+0	5.132092E+0	1.052381E+3	82.486104E+0
1992	15.440969E+0	5.132092E+0	1.052381E+3	82.486104E+0
1993	15.492289E+0	5.132092E+0	1.052381E+3	82.486104E+0
1994	15.543618E+0	5.075098E+0	1.051022E+3	82.013718E+0
1995	15.594933E+0	5.075098E+0	1.051022E+3	82.013718E+0
1996	15.531692E+0	5.075098E+0	1.051022E+3	82.013718E+0
1997	15.582444E+0	5.075098E+0	1.051022E+3	82.013718E+0
1998	15.633195E+0	5.075098E+0	1.051022E+3	82.013718E+0
1999	15.633195E+0	5.299774E+0	1.056379E+3	79.511679E+0
2000	15.633195E+0	5.299774E+0	1.056379E+3	79.511679E+0
