mercredi 25 mars 2020	16:15:05	Sampling Period : 50  ms		OL alpha
394	-1.122710E+0	-12.079317E+0	641.954744E+0	79.872975E+0
395	-1.235028E+0	-12.079317E+0	641.954744E+0	79.872975E+0
396	-1.653253E+0	-12.079317E+0	641.954744E+0	79.872975E+0
397	-2.387953E+0	-10.795222E+0	672.575472E+0	81.551040E+0
398	-3.405846E+0	-10.795222E+0	672.575472E+0	81.551040E+0
399	-4.631141E+0	-10.795222E+0	672.575472E+0	81.551040E+0
400	-5.951392E+0	-10.795222E+0	672.575472E+0	81.551040E+0
401	-7.227350E+0	-9.277544E+0	708.766266E+0	81.793027E+0
402	-8.305859E+0	-9.277544E+0	708.766266E+0	81.793027E+0
403	-9.034560E+0	-9.277544E+0	708.766266E+0	81.793027E+0
404	-9.276968E+0	-9.277544E+0	708.766266E+0	81.793027E+0
405	-8.926431E+0	-8.159596E+0	735.425009E+0	82.121180E+0
406	-7.917596E+0	-8.159596E+0	735.425009E+0	82.121180E+0
407	-6.234230E+0	-8.159596E+0	735.425009E+0	82.121180E+0
408	-3.912594E+0	-8.159596E+0	735.425009E+0	82.121180E+0
409	-1.039993E+0	-6.652355E+0	771.366912E+0	80.593776E+0
410	2.251403E+0	-6.652355E+0	771.366912E+0	80.593776E+0
411	5.794917E+0	-6.652355E+0	771.366912E+0	80.593776E+0
412	9.402952E+0	-6.652355E+0	771.366912E+0	80.593776E+0
413	12.882545E+0	-4.999031E+0	810.792337E+0	79.403001E+0
414	16.051412E+0	-4.999031E+0	810.792337E+0	79.403001E+0
415	18.753004E+0	-4.999031E+0	810.792337E+0	79.403001E+0
416	20.869146E+0	-4.999031E+0	810.792337E+0	79.403001E+0
417	22.329088E+0	-3.506161E+0	846.391543E+0	79.901428E+0
418	23.114147E+0	-3.506161E+0	846.391543E+0	79.901428E+0
419	23.257534E+0	-3.506161E+0	846.391543E+0	79.901428E+0
420	22.839440E+0	-3.506161E+0	846.391543E+0	79.901428E+0
421	21.977883E+0	-2.544998E+0	869.311587E+0	81.327456E+0
422	20.816277E+0	-2.544998E+0	869.311587E+0	81.327456E+0
423	19.508933E+0	-2.544998E+0	869.311587E+0	81.327456E+0
424	18.205944E+0	-2.544998E+0	869.311587E+0	81.327456E+0
425	17.038932E+0	-2.527405E+0	869.731120E+0	81.639128E+0
426	16.109036E+0	-2.527405E+0	869.731120E+0	81.639128E+0
427	15.478313E+0	-2.527405E+0	869.731120E+0	81.639128E+0
428	15.165345E+0	-2.527405E+0	869.731120E+0	81.639128E+0
429	15.145454E+0	-3.305741E+0	851.170788E+0	81.836682E+0
430	15.355444E+0	-3.305741E+0	851.170788E+0	81.836682E+0
431	15.702350E+0	-3.305741E+0	851.170788E+0	81.836682E+0
432	16.075272E+0	-3.305741E+0	851.170788E+0	81.836682E+0
433	16.359060E+0	-4.552590E+0	821.438231E+0	82.004161E+0
434	16.448439E+0	-4.552590E+0	821.438231E+0	82.004161E+0
435	16.261120E+0	-4.552590E+0	821.438231E+0	82.004161E+0
436	15.748525E+0	-4.552590E+0	821.438231E+0	82.004161E+0
437	14.903030E+0	-6.032413E+0	786.150149E+0	82.372012E+0
438	13.760932E+0	-6.032413E+0	786.150149E+0	82.372012E+0
439	12.400804E+0	-6.032413E+0	786.150149E+0	82.372012E+0
440	10.937348E+0	-6.032413E+0	786.150149E+0	82.372012E+0
441	9.511310E+0	-7.716425E+0	745.992941E+0	83.975414E+0
442	8.276417E+0	-7.716425E+0	745.992941E+0	83.975414E+0
443	7.384609E+0	-7.716425E+0	745.992941E+0	83.975414E+0
444	6.970984E+0	-7.716425E+0	745.992941E+0	83.975414E+0
445	7.139971E+0	-9.505926E+0	703.320225E+0	84.876649E+0
446	7.954065E+0	-9.505926E+0	703.320225E+0	84.876649E+0
447	9.426291E+0	-9.505926E+0	703.320225E+0	84.876649E+0
448	11.517138E+0	-9.505926E+0	703.320225E+0	84.876649E+0
449	14.136337E+0	-10.928159E+0	669.405431E+0	84.061220E+0
450	17.149335E+0	-10.928159E+0	669.405431E+0	84.061220E+0
451	20.387908E+0	-10.928159E+0	669.405431E+0	84.061220E+0
452	23.663915E+0	-10.928159E+0	669.405431E+0	84.061220E+0
453	26.784935E+0	-11.886338E+0	646.556555E+0	83.715807E+0
454	29.570291E+0	-11.886338E+0	646.556555E+0	83.715807E+0
455	31.865987E+0	-11.886338E+0	646.556555E+0	83.715807E+0
456	33.557139E+0	-11.886338E+0	646.556555E+0	83.715807E+0
457	34.576755E+0	-12.830033E+0	624.053060E+0	81.427508E+0
458	34.910062E+0	-12.830033E+0	624.053060E+0	81.427508E+0
459	34.594011E+0	-12.830033E+0	624.053060E+0	81.427508E+0
460	33.712055E+0	-12.830033E+0	624.053060E+0	81.427508E+0
461	32.384749E+0	-14.312115E+0	588.711106E+0	80.567975E+0
462	30.757137E+0	-14.312115E+0	588.711106E+0	80.567975E+0
463	28.984162E+0	-14.312115E+0	588.711106E+0	80.567975E+0
464	27.215570E+0	-14.312115E+0	588.711106E+0	80.567975E+0
465	25.581757E+0	-16.863836E+0	527.862373E+0	81.489224E+0
466	24.181957E+0	-16.863836E+0	527.862373E+0	81.489224E+0
467	23.075900E+0	-16.863836E+0	527.862373E+0	81.489224E+0
468	22.279716E+0	-16.863836E+0	527.862373E+0	81.489224E+0
469	21.766463E+0	-19.808330E+0	457.647522E+0	85.043273E+0
470	21.471154E+0	-19.808330E+0	457.647522E+0	85.043273E+0
471	21.299745E+0	-19.808330E+0	457.647522E+0	85.043273E+0
472	21.141133E+0	-19.808330E+0	457.647522E+0	85.043273E+0
473	20.880915E+0	-22.498017E+0	393.508836E+0	83.263559E+0
474	20.415489E+0	-22.498017E+0	393.508836E+0	83.263559E+0
475	19.665044E+0	-22.498017E+0	393.508836E+0	83.263559E+0
476	18.584091E+0	-22.498017E+0	393.508836E+0	83.263559E+0
477	17.168431E+0	-24.709879E+0	340.764434E+0	82.733545E+0
478	15.457826E+0	-24.709879E+0	340.764434E+0	82.733545E+0
479	13.534041E+0	-24.709879E+0	340.764434E+0	82.733545E+0
480	11.514415E+0	-24.709879E+0	340.764434E+0	82.733545E+0
481	9.541540E+0	-27.020981E+0	285.653526E+0	79.157324E+0
482	7.770046E+0	-27.020981E+0	285.653526E+0	79.157324E+0
483	6.351758E+0	-27.020981E+0	285.653526E+0	79.157324E+0
484	5.420692E+0	-27.020981E+0	285.653526E+0	79.157324E+0
485	5.079340E+0	-29.717089E+0	221.361725E+0	81.927148E+0
486	5.387636E+0	-29.717089E+0	221.361725E+0	81.927148E+0
487	6.355689E+0	-29.717089E+0	221.361725E+0	81.927148E+0
488	7.941037E+0	-29.717089E+0	221.361725E+0	81.927148E+0
489	10.050747E+0	-31.744241E+0	173.021955E+0	79.065865E+0
490	12.548184E+0	-31.744241E+0	173.021955E+0	79.065865E+0
491	15.263871E+0	-31.744241E+0	173.021955E+0	79.065865E+0
492	18.009411E+0	-31.744241E+0	173.021955E+0	79.065865E+0
493	20.593190E+0	-32.717098E+0	149.823051E+0	76.284746E+0
494	22.836382E+0	-32.717098E+0	149.823051E+0	76.284746E+0
495	24.587756E+0	-32.717098E+0	149.823051E+0	76.284746E+0
496	25.735894E+0	-32.717098E+0	149.823051E+0	76.284746E+0
497	26.217698E+0	-32.921011E+0	144.960506E+0	76.160348E+0
498	26.022401E+0	-32.921011E+0	144.960506E+0	76.160348E+0
499	25.190746E+0	-32.921011E+0	144.960506E+0	76.160348E+0
500	23.809462E+0	-32.921011E+0	144.960506E+0	76.160348E+0
501	22.001620E+0	-33.360649E+0	134.476839E+0	83.339691E+0
502	19.913841E+0	-33.360649E+0	134.476839E+0	83.339691E+0
503	17.701632E+0	-33.360649E+0	134.476839E+0	83.339691E+0
504	15.514300E+0	-33.360649E+0	134.476839E+0	83.339691E+0
505	13.480918E+0	-33.360649E+0	134.476839E+0	83.339691E+0
506	11.698712E+0	-35.517657E+0	83.040498E+0	83.373832E+0
507	10.224976E+0	-35.517657E+0	83.040498E+0	83.373832E+0
508	9.073289E+0	-35.517657E+0	83.040498E+0	83.373832E+0
509	8.214338E+0	-36.344250E+0	63.329412E+0	79.785882E+0
510	7.581241E+0	-36.344250E+0	63.329412E+0	79.785882E+0
511	7.078761E+0	-36.344250E+0	63.329412E+0	79.785882E+0
512	6.595468E+0	-36.344250E+0	63.329412E+0	79.785882E+0
513	6.017563E+0	-36.344250E+0	63.329412E+0	79.785882E+0
514	5.242951E+0	-37.120321E+0	44.823105E+0	77.548736E+0
515	4.194105E+0	-37.120321E+0	44.823105E+0	77.548736E+0
516	2.828390E+0	-37.120321E+0	44.823105E+0	77.548736E+0
517	1.144766E+0	-37.174145E+0	43.539611E+0	75.509716E+0
518	-813.849210E-3	-37.174145E+0	43.539611E+0	75.509716E+0
519	-2.962842E+0	-37.174145E+0	43.539611E+0	75.509716E+0
520	-5.182620E+0	-37.174145E+0	43.539611E+0	75.509716E+0
521	-7.329155E+0	-37.174145E+0	43.539611E+0	75.509716E+0
522	-9.247352E+0	-37.469318E+0	36.500876E+0	72.084063E+0
523	-10.785946E+0	-37.469318E+0	36.500876E+0	72.084063E+0
524	-11.812476E+0	-37.469318E+0	36.500876E+0	72.084063E+0
525	-12.226847E+0	-38.221858E+0	18.555703E+0	69.128647E+0
526	-11.972153E+0	-38.221858E+0	18.555703E+0	69.128647E+0
527	-11.041663E+0	-38.221858E+0	18.555703E+0	69.128647E+0
528	-9.481241E+0	-38.221858E+0	18.555703E+0	69.128647E+0
529	-7.386930E+0	-38.221858E+0	18.555703E+0	69.128647E+0
530	-4.897888E+0	-38.123075E+0	20.911290E+0	67.567204E+0
531	-2.185286E+0	-38.123075E+0	20.911290E+0	67.567204E+0
532	561.776470E-3	-38.123075E+0	20.911290E+0	67.567204E+0
533	3.152039E+0	-36.457104E+0	60.638298E+0	69.471125E+0
534	5.408052E+0	-36.457104E+0	60.638298E+0	69.471125E+0
535	7.180854E+0	-36.457104E+0	60.638298E+0	69.471125E+0
536	8.361971E+0	-36.457104E+0	60.638298E+0	69.471125E+0
537	8.891649E+0	-33.888287E+0	121.894683E+0	82.257669E+0
538	8.762539E+0	-33.888287E+0	121.894683E+0	82.257669E+0
539	8.018563E+0	-33.888287E+0	121.894683E+0	82.257669E+0
540	6.749087E+0	-33.888287E+0	121.894683E+0	82.257669E+0
541	5.079035E+0	-33.888287E+0	121.894683E+0	82.257669E+0
542	3.155931E+0	-31.672284E+0	174.737834E+0	78.293040E+0
543	1.135157E+0	-31.672284E+0	174.737834E+0	78.293040E+0
544	-835.104200E-3	-31.672284E+0	174.737834E+0	78.293040E+0
545	-2.627784E+0	-30.522243E+0	202.161895E+0	76.214215E+0
546	-4.148336E+0	-30.522243E+0	202.161895E+0	76.214215E+0
547	-5.342552E+0	-30.522243E+0	202.161895E+0	76.214215E+0
548	-6.200046E+0	-30.522243E+0	202.161895E+0	76.214215E+0
549	-6.753119E+0	-30.522243E+0	202.161895E+0	76.214215E+0
550	-7.071154E+0	-30.131931E+0	211.469343E+0	76.942214E+0
551	-7.251171E+0	-30.131931E+0	211.469343E+0	76.942214E+0
552	-7.405514E+0	-30.131931E+0	211.469343E+0	76.942214E+0
553	-7.647961E+0	-30.131931E+0	211.469343E+0	76.942214E+0
554	-8.079692E+0	-29.611849E+0	223.871298E+0	72.411921E+0
555	-8.776549E+0	-29.611849E+0	223.871298E+0	72.411921E+0
556	-9.778925E+0	-29.611849E+0	223.871298E+0	72.411921E+0
557	-11.085334E+0	-28.475826E+0	250.961063E+0	73.713246E+0
558	-12.650351E+0	-28.475826E+0	250.961063E+0	73.713246E+0
559	-14.387181E+0	-28.475826E+0	250.961063E+0	73.713246E+0
560	-16.174652E+0	-28.475826E+0	250.961063E+0	73.713246E+0
561	-17.867986E+0	-28.475826E+0	250.961063E+0	73.713246E+0
562	-19.312310E+0	-26.731172E+0	292.564369E+0	78.774558E+0
563	-20.357604E+0	-26.731172E+0	292.564369E+0	78.774558E+0
564	-20.873624E+0	-26.731172E+0	292.564369E+0	78.774558E+0
565	-20.763322E+0	-26.731172E+0	292.564369E+0	78.774558E+0
566	-19.973446E+0	-24.638942E+0	342.455987E+0	85.072717E+0
567	-18.501232E+0	-24.638942E+0	342.455987E+0	85.072717E+0
568	-16.396510E+0	-24.638942E+0	342.455987E+0	85.072717E+0
569	-13.758969E+0	-21.876202E+0	408.336713E+0	80.575240E+0
570	-10.730791E+0	-21.876202E+0	408.336713E+0	80.575240E+0
571	-7.485320E+0	-21.876202E+0	408.336713E+0	80.575240E+0
572	-4.212822E+0	-21.876202E+0	408.336713E+0	80.575240E+0
573	-1.104650E+0	-21.876202E+0	408.336713E+0	80.575240E+0
574	1.662682E+0	-18.586835E+0	486.775469E+0	80.336797E+0
575	3.942040E+0	-18.586835E+0	486.775469E+0	80.336797E+0
576	5.627452E+0	-18.586835E+0	486.775469E+0	80.336797E+0
577	6.662054E+0	-15.754221E+0	554.322417E+0	79.259203E+0
578	7.041461E+0	-15.754221E+0	554.322417E+0	79.259203E+0
579	6.812307E+0	-15.754221E+0	554.322417E+0	79.259203E+0
580	6.066132E+0	-15.754221E+0	554.322417E+0	79.259203E+0
581	4.929246E+0	-15.754221E+0	554.322417E+0	79.259203E+0
582	3.549617E+0	-13.900114E+0	598.535741E+0	83.841485E+0
583	2.082063E+0	-13.900114E+0	598.535741E+0	83.841485E+0
584	673.220780E-3	-13.900114E+0	598.535741E+0	83.841485E+0
585	-552.235500E-3	-13.900114E+0	598.535741E+0	83.841485E+0
586	-1.502797E+0	-12.901644E+0	622.345404E+0	83.859965E+0
587	-2.127663E+0	-12.901644E+0	622.345404E+0	83.859965E+0
588	-2.419923E+0	-12.901644E+0	622.345404E+0	83.859965E+0
589	-2.415106E+0	-12.901644E+0	622.345404E+0	83.859965E+0
590	-2.185306E+0	-12.015757E+0	643.470420E+0	81.852750E+0
591	-1.829502E+0	-12.015757E+0	643.470420E+0	81.852750E+0
592	-1.461100E+0	-12.015757E+0	643.470420E+0	81.852750E+0
593	-1.193990E+0	-12.015757E+0	643.470420E+0	81.852750E+0
594	-1.128548E+0	-10.766268E+0	673.265920E+0	81.034328E+0
595	-1.339040E+0	-10.766268E+0	673.265920E+0	81.034328E+0
596	-1.863723E+0	-10.766268E+0	673.265920E+0	81.034328E+0
597	-2.698690E+0	-10.766268E+0	673.265920E+0	81.034328E+0
598	-3.796111E+0	-9.306945E+0	708.065152E+0	77.554545E+0
599	-5.067112E+0	-9.306945E+0	708.065152E+0	77.554545E+0
600	-6.389047E+0	-9.306945E+0	708.065152E+0	77.554545E+0
