mercredi 25 mars 2020	17:11:59	Sampling Period : 50  ms		CL

t	Alpha [deg]	Position [cm]	X [pixel]	Y [pixel]	  	  	  	  
1285	3.523672E+0	-15.179372E+0	568.030370E+0	81.135929E+0
1286	3.503095E+0	-15.179372E+0	568.030370E+0	81.135929E+0
1287	7.257836E+0	-15.179372E+0	568.030370E+0	81.135929E+0
1288	7.256042E+0	-15.179372E+0	568.030370E+0	81.135929E+0
1289	7.254248E+0	-15.179372E+0	568.030370E+0	81.135929E+0
1290	7.252454E+0	-15.179372E+0	568.030370E+0	81.135929E+0
1291	7.250661E+0	-15.179372E+0	568.030370E+0	81.135929E+0
1292	7.248867E+0	-15.179372E+0	568.030370E+0	81.135929E+0
1293	7.247073E+0	-11.923469E+0	645.671129E+0	79.352867E+0
1294	7.245280E+0	-11.923469E+0	645.671129E+0	79.352867E+0
1295	13.787852E+0	-11.923469E+0	645.671129E+0	79.352867E+0
1296	13.818618E+0	-11.923469E+0	645.671129E+0	79.352867E+0
1297	13.849381E+0	-10.888680E+0	670.346866E+0	78.560264E+0
1298	13.880146E+0	-10.888680E+0	670.346866E+0	78.560264E+0
1299	15.990837E+0	-10.888680E+0	670.346866E+0	78.560264E+0
1300	16.031952E+0	-10.888680E+0	670.346866E+0	78.560264E+0
1301	16.073063E+0	-10.179431E+0	687.259712E+0	79.605995E+0
1302	16.114177E+0	-10.179431E+0	687.259712E+0	79.605995E+0
1303	17.580879E+0	-10.179431E+0	687.259712E+0	79.605995E+0
1304	17.629090E+0	-10.179431E+0	687.259712E+0	79.605995E+0
1305	17.677293E+0	-10.016951E+0	691.134242E+0	78.676756E+0
1306	17.725499E+0	-10.016951E+0	691.134242E+0	78.676756E+0
1307	18.100289E+0	-10.016951E+0	691.134242E+0	78.676756E+0
1308	18.150118E+0	-10.301430E+0	684.350504E+0	78.289606E+0
1309	18.199949E+0	-10.301430E+0	684.350504E+0	78.289606E+0
1310	17.677976E+0	-10.301430E+0	684.350504E+0	78.289606E+0
1311	17.724962E+0	-10.301430E+0	684.350504E+0	78.289606E+0
1312	17.771946E+0	-10.301430E+0	684.350504E+0	78.289606E+0
1313	17.818933E+0	-11.106279E+0	665.157966E+0	79.610304E+0
1314	17.865919E+0	-11.106279E+0	665.157966E+0	79.610304E+0
1315	16.295161E+0	-11.106279E+0	665.157966E+0	79.610304E+0
1316	16.334100E+0	-11.106279E+0	665.157966E+0	79.610304E+0
1317	16.373034E+0	-12.311098E+0	636.427654E+0	80.212107E+0
1318	16.411971E+0	-12.311098E+0	636.427654E+0	80.212107E+0
1319	14.029221E+0	-12.311098E+0	636.427654E+0	80.212107E+0
1320	14.056110E+0	-12.311098E+0	636.427654E+0	80.212107E+0
1321	14.082998E+0	-13.871185E+0	599.225588E+0	81.658680E+0
1322	14.109888E+0	-13.871185E+0	599.225588E+0	81.658680E+0
1323	11.001004E+0	-13.871185E+0	599.225588E+0	81.658680E+0
1324	11.012291E+0	-13.871185E+0	599.225588E+0	81.658680E+0
1325	11.023579E+0	-15.708335E+0	555.416629E+0	81.015688E+0
1326	11.034868E+0	-15.708335E+0	555.416629E+0	81.015688E+0
1327	7.353485E+0	-15.708335E+0	555.416629E+0	81.015688E+0
1328	7.346401E+0	-15.708335E+0	555.416629E+0	81.015688E+0
1329	7.339318E+0	-17.384090E+0	515.456327E+0	83.093248E+0
1330	7.332235E+0	-17.384090E+0	515.456327E+0	83.093248E+0
1331	3.956885E+0	-17.384090E+0	515.456327E+0	83.093248E+0
1332	3.933044E+0	-17.384090E+0	515.456327E+0	83.093248E+0
1333	3.909202E+0	-18.932144E+0	478.541176E+0	82.293426E+0
1334	3.885361E+0	-18.932144E+0	478.541176E+0	82.293426E+0
1335	749.929785E-3	-18.932144E+0	478.541176E+0	82.293426E+0
1336	710.608343E-3	-18.932144E+0	478.541176E+0	82.293426E+0
1337	671.287687E-3	-20.226098E+0	447.685363E+0	81.447104E+0
1338	-1.968880E+0	-20.226098E+0	447.685363E+0	81.447104E+0
1339	-2.021140E+0	-20.226098E+0	447.685363E+0	81.447104E+0
1340	-2.073402E+0	-20.226098E+0	447.685363E+0	81.447104E+0
1341	-2.125662E+0	-21.164669E+0	425.304041E+0	81.373590E+0
1342	-2.177923E+0	-21.164669E+0	425.304041E+0	81.373590E+0
1343	-4.116712E+0	-21.164669E+0	425.304041E+0	81.373590E+0
1344	-4.178366E+0	-21.164669E+0	425.304041E+0	81.373590E+0
1345	-4.240009E+0	-21.230625E+0	423.731257E+0	79.763552E+0
1346	-4.301655E+0	-21.230625E+0	423.731257E+0	79.763552E+0
1347	-4.495870E+0	-21.230625E+0	423.731257E+0	79.763552E+0
1348	-4.558175E+0	-21.230625E+0	423.731257E+0	79.763552E+0
1349	-4.620483E+0	-20.393331E+0	443.697494E+0	79.863326E+0
1350	-4.682788E+0	-20.393331E+0	443.697494E+0	79.863326E+0
1351	-3.062135E+0	-20.393331E+0	443.697494E+0	79.863326E+0
1352	-3.116068E+0	-20.393331E+0	443.697494E+0	79.863326E+0
1353	-3.170001E+0	-19.156889E+0	473.181885E+0	78.111684E+0
1354	-3.223934E+0	-19.156889E+0	473.181885E+0	78.111684E+0
1355	-792.620452E-3	-19.156889E+0	473.181885E+0	78.111684E+0
1356	-834.188508E-3	-19.156889E+0	473.181885E+0	78.111684E+0
1357	-875.755732E-3	-17.609625E+0	510.078169E+0	80.192080E+0
1358	-917.325450E-3	-17.609625E+0	510.078169E+0	80.192080E+0
1359	2.151105E+0	-17.609625E+0	510.078169E+0	80.192080E+0
1360	2.125009E+0	-17.609625E+0	510.078169E+0	80.192080E+0
1361	2.098913E+0	-15.976877E+0	549.012943E+0	79.023932E+0
1362	2.072817E+0	-15.976877E+0	549.012943E+0	79.023932E+0
1363	5.328544E+0	-15.976877E+0	549.012943E+0	79.023932E+0
1364	5.318776E+0	-15.976877E+0	549.012943E+0	79.023932E+0
1365	5.309007E+0	-14.174851E+0	591.984324E+0	80.171436E+0
1366	5.299238E+0	-14.174851E+0	591.984324E+0	80.171436E+0
1367	8.911541E+0	-14.174851E+0	591.984324E+0	80.171436E+0
1368	8.919792E+0	-14.174851E+0	591.984324E+0	80.171436E+0
1369	8.928044E+0	-12.684420E+0	627.525381E+0	78.339594E+0
1370	8.936296E+0	-12.684420E+0	627.525381E+0	78.339594E+0
1371	11.940313E+0	-12.684420E+0	627.525381E+0	78.339594E+0
1372	11.963469E+0	-12.684420E+0	627.525381E+0	78.339594E+0
1373	11.986625E+0	-11.635099E+0	652.547631E+0	75.017066E+0
1374	12.009781E+0	-11.635099E+0	652.547631E+0	75.017066E+0
1375	14.142071E+0	-11.635099E+0	652.547631E+0	75.017066E+0
1376	14.175720E+0	-11.635099E+0	652.547631E+0	75.017066E+0
1377	14.209367E+0	-11.039866E+0	666.741648E+0	75.074239E+0
1378	14.243017E+0	-11.039866E+0	666.741648E+0	75.074239E+0
1379	15.473084E+0	-11.039866E+0	666.741648E+0	75.074239E+0
1380	15.512685E+0	-11.039866E+0	666.741648E+0	75.074239E+0
1381	15.552287E+0	-10.966941E+0	668.480627E+0	75.303044E+0
1382	15.591888E+0	-10.966941E+0	668.480627E+0	75.303044E+0
1383	15.778070E+0	-10.966941E+0	668.480627E+0	75.303044E+0
1384	15.818404E+0	-10.966941E+0	668.480627E+0	75.303044E+0
1385	15.858731E+0	-11.464646E+0	656.612278E+0	74.780060E+0
1386	15.899062E+0	-11.464646E+0	656.612278E+0	74.780060E+0
1387	14.939004E+0	-11.464646E+0	656.612278E+0	74.780060E+0
1388	14.974357E+0	-11.464646E+0	656.612278E+0	74.780060E+0
1389	15.009711E+0	-12.093162E+0	641.624591E+0	77.426134E+0
1390	15.045065E+0	-12.093162E+0	641.624591E+0	77.426134E+0
1391	13.817102E+0	-12.093162E+0	641.624591E+0	77.426134E+0
1392	13.846169E+0	-12.093162E+0	641.624591E+0	77.426134E+0
1393	13.875239E+0	-13.039891E+0	619.048746E+0	76.928287E+0
1394	12.001382E+0	-13.039891E+0	619.048746E+0	76.928287E+0
1395	12.020983E+0	-13.039891E+0	619.048746E+0	76.928287E+0
1396	12.040585E+0	-13.039891E+0	619.048746E+0	76.928287E+0
1397	12.060185E+0	-14.493018E+0	584.397260E+0	79.931739E+0
1398	12.079786E+0	-14.493018E+0	584.397260E+0	79.931739E+0
1399	9.178602E+0	-14.493018E+0	584.397260E+0	79.931739E+0
1400	9.183672E+0	-14.493018E+0	584.397260E+0	79.931739E+0
1401	9.188742E+0	-16.022253E+0	547.930900E+0	81.003673E+0
1402	9.193812E+0	-16.022253E+0	547.930900E+0	81.003673E+0
1403	6.125119E+0	-16.022253E+0	547.930900E+0	81.003673E+0
1404	6.114897E+0	-16.022253E+0	547.930900E+0	81.003673E+0
1405	6.104675E+0	-17.320948E+0	516.962013E+0	83.478293E+0
1406	6.094452E+0	-17.320948E+0	516.962013E+0	83.478293E+0
1407	3.473854E+0	-17.320948E+0	516.962013E+0	83.478293E+0
1408	3.450644E+0	-17.320948E+0	516.962013E+0	83.478293E+0
1409	3.427434E+0	-18.633644E+0	485.659250E+0	82.932769E+0
1410	3.404225E+0	-18.633644E+0	485.659250E+0	82.932769E+0
1411	742.494717E-3	-18.633644E+0	485.659250E+0	82.932769E+0
1412	706.159000E-3	-18.633644E+0	485.659250E+0	82.932769E+0
1413	669.822557E-3	-19.882290E+0	455.883862E+0	81.597248E+0
1414	633.486113E-3	-19.882290E+0	455.883862E+0	81.597248E+0
1415	-1.912628E+0	-19.882290E+0	455.883862E+0	81.597248E+0
1416	-1.961452E+0	-19.882290E+0	455.883862E+0	81.597248E+0
1417	-2.010273E+0	-20.756390E+0	435.039935E+0	82.036220E+0
1418	-2.059096E+0	-20.756390E+0	435.039935E+0	82.036220E+0
1419	-3.864860E+0	-20.756390E+0	435.039935E+0	82.036220E+0
1420	-3.922424E+0	-20.756390E+0	435.039935E+0	82.036220E+0
1421	-3.979988E+0	-20.861484E+0	432.533835E+0	81.230576E+0
1422	-4.037552E+0	-20.861484E+0	432.533835E+0	81.230576E+0
1423	-4.306356E+0	-20.861484E+0	432.533835E+0	81.230576E+0
1424	-4.364977E+0	-20.861484E+0	432.533835E+0	81.230576E+0
1425	-4.423587E+0	-20.327682E+0	445.262970E+0	80.071031E+0
1426	-4.482206E+0	-20.327682E+0	445.262970E+0	80.071031E+0
1427	-3.467873E+0	-20.327682E+0	445.262970E+0	80.071031E+0
1428	-3.521150E+0	-20.327682E+0	445.262970E+0	80.071031E+0
1429	-3.574427E+0	-19.290017E+0	470.007280E+0	77.588070E+0
1430	-1.541998E+0	-19.290017E+0	470.007280E+0	77.588070E+0
1431	-1.584897E+0	-19.290017E+0	470.007280E+0	77.588070E+0
1432	-1.627798E+0	-19.290017E+0	470.007280E+0	77.588070E+0
1433	-1.670698E+0	-17.928840E+0	502.466127E+0	80.281598E+0
1434	-1.713598E+0	-17.928840E+0	502.466127E+0	80.281598E+0
1435	979.467183E-3	-17.928840E+0	502.466127E+0	80.281598E+0
1436	950.178785E-3	-17.928840E+0	502.466127E+0	80.281598E+0
1437	920.891558E-3	-16.494477E+0	536.670160E+0	79.165419E+0
1438	891.603160E-3	-16.494477E+0	536.670160E+0	79.165419E+0
1439	3.745384E+0	-16.494477E+0	536.670160E+0	79.165419E+0
1440	3.730439E+0	-16.494477E+0	536.670160E+0	79.165419E+0
1441	3.715494E+0	-14.774660E+0	577.681189E+0	80.760379E+0
1442	3.700549E+0	-14.774660E+0	577.681189E+0	80.760379E+0
1443	7.142438E+0	-14.774660E+0	577.681189E+0	80.760379E+0
1444	7.144691E+0	-14.774660E+0	577.681189E+0	80.760379E+0
1445	7.146944E+0	-13.118923E+0	617.164144E+0	81.012526E+0
1446	7.149198E+0	-13.118923E+0	617.164144E+0	81.012526E+0
1447	10.479481E+0	-13.118923E+0	617.164144E+0	81.012526E+0
1448	10.498293E+0	-13.118923E+0	617.164144E+0	81.012526E+0
1449	10.517103E+0	-11.920100E+0	645.751467E+0	81.463128E+0
1450	10.535914E+0	-11.920100E+0	645.751467E+0	81.463128E+0
1451	12.964359E+0	-11.920100E+0	645.751467E+0	81.463128E+0
1452	12.995158E+0	-11.920100E+0	645.751467E+0	81.463128E+0
1453	13.025957E+0	-10.957766E+0	668.699429E+0	78.798213E+0
1454	13.056756E+0	-10.957766E+0	668.699429E+0	78.798213E+0
1455	15.021847E+0	-10.957766E+0	668.699429E+0	78.798213E+0
1456	15.062269E+0	-10.957766E+0	668.699429E+0	78.798213E+0
1457	15.102690E+0	-10.345991E+0	683.287911E+0	77.277502E+0
1458	15.143113E+0	-10.345991E+0	683.287911E+0	77.277502E+0
1459	16.413203E+0	-10.345991E+0	683.287911E+0	77.277502E+0
1460	16.459742E+0	-10.345991E+0	683.287911E+0	77.277502E+0
1461	16.506283E+0	-10.345991E+0	683.287911E+0	77.277502E+0
1462	16.552824E+0	-10.421125E+0	681.496261E+0	78.962837E+0
1463	16.599363E+0	-10.421125E+0	681.496261E+0	78.962837E+0
1464	16.494890E+0	-10.421125E+0	681.496261E+0	78.962837E+0
1465	16.540675E+0	-11.110765E+0	665.050997E+0	78.814597E+0
1466	15.200288E+0	-11.110765E+0	665.050997E+0	78.814597E+0
1467	15.239178E+0	-11.110765E+0	665.050997E+0	78.814597E+0
1468	15.278071E+0	-11.110765E+0	665.050997E+0	78.814597E+0
1469	15.316963E+0	-11.110765E+0	665.050997E+0	78.814597E+0
1470	15.355855E+0	-12.003959E+0	643.751738E+0	80.136129E+0
1471	15.394747E+0	-12.003959E+0	643.751738E+0	80.136129E+0
1472	13.638318E+0	-12.003959E+0	643.751738E+0	80.136129E+0
1473	13.668278E+0	-13.113480E+0	617.293928E+0	79.467111E+0
1474	13.698239E+0	-13.113480E+0	617.293928E+0	79.467111E+0
1475	11.498063E+0	-13.113480E+0	617.293928E+0	79.467111E+0
1476	11.516928E+0	-13.113480E+0	617.293928E+0	79.467111E+0
1477	11.535793E+0	-14.636217E+0	580.982516E+0	79.865123E+0
1478	11.554658E+0	-14.636217E+0	580.982516E+0	79.865123E+0
1479	8.512823E+0	-14.636217E+0	580.982516E+0	79.865123E+0
1480	8.516460E+0	-14.636217E+0	580.982516E+0	79.865123E+0
1481	8.520098E+0	-16.248068E+0	542.546081E+0	80.884165E+0
1482	8.523736E+0	-16.248068E+0	542.546081E+0	80.884165E+0
1483	5.287553E+0	-16.248068E+0	542.546081E+0	80.884165E+0
1484	5.275074E+0	-16.248068E+0	542.546081E+0	80.884165E+0
1485	5.262593E+0	-17.704388E+0	507.818448E+0	78.420449E+0
1486	5.250112E+0	-17.704388E+0	507.818448E+0	78.420449E+0
1487	2.310429E+0	-17.704388E+0	507.818448E+0	78.420449E+0
1488	2.283385E+0	-17.704388E+0	507.818448E+0	78.420449E+0
1489	2.256341E+0	-17.704388E+0	507.818448E+0	78.420449E+0
1490	2.229297E+0	-19.195909E+0	472.251393E+0	77.344636E+0
1491	2.202254E+0	-19.195909E+0	472.251393E+0	77.344636E+0
1492	-822.749607E-3	-19.195909E+0	472.251393E+0	77.344636E+0
1493	-864.707861E-3	-19.195909E+0	472.251393E+0	77.344636E+0
1494	-906.667794E-3	-20.558679E+0	439.754567E+0	79.291803E+0
1495	-3.687796E+0	-20.558679E+0	439.754567E+0	79.291803E+0
1496	-3.743382E+0	-20.558679E+0	439.754567E+0	79.291803E+0
1497	-3.798966E+0	-20.558679E+0	439.754567E+0	79.291803E+0
1498	-3.854553E+0	-21.243052E+0	423.434918E+0	78.320277E+0
1499	-3.910141E+0	-21.243052E+0	423.434918E+0	78.320277E+0
1500	-5.341316E+0	-21.243052E+0	423.434918E+0	78.320277E+0
1501	-5.403747E+0	-21.243052E+0	423.434918E+0	78.320277E+0
1502	-5.466177E+0	-20.732070E+0	435.619865E+0	77.496614E+0
1503	-5.528608E+0	-20.732070E+0	435.619865E+0	77.496614E+0
1504	-4.563971E+0	-20.732070E+0	435.619865E+0	77.496614E+0
1505	-4.621288E+0	-20.732070E+0	435.619865E+0	77.496614E+0
1506	-4.678609E+0	-19.551369E+0	463.775052E+0	78.972483E+0
1507	-2.362718E+0	-19.551369E+0	463.775052E+0	78.972483E+0
1508	-2.408232E+0	-19.551369E+0	463.775052E+0	78.972483E+0
1509	-2.453745E+0	-19.551369E+0	463.775052E+0	78.972483E+0
1510	-2.499259E+0	-18.048249E+0	499.618681E+0	80.840154E+0
1511	-2.544773E+0	-18.048249E+0	499.618681E+0	80.840154E+0
1512	430.984710E-3	-18.048249E+0	499.618681E+0	80.840154E+0
1513	400.502831E-3	-18.048249E+0	499.618681E+0	80.840154E+0
1514	370.019123E-3	-16.604622E+0	534.043627E+0	78.653181E+0
1515	3.241226E+0	-16.604622E+0	534.043627E+0	78.653181E+0
1516	3.225180E+0	-16.604622E+0	534.043627E+0	78.653181E+0
1517	3.209134E+0	-14.938768E+0	573.767839E+0	74.156095E+0
1518	3.193088E+0	-14.938768E+0	573.767839E+0	74.156095E+0
1519	6.525409E+0	-14.938768E+0	573.767839E+0	74.156095E+0
1520	6.526021E+0	-14.938768E+0	573.767839E+0	74.156095E+0
1521	6.526633E+0	-14.938768E+0	573.767839E+0	74.156095E+0
1522	6.527246E+0	-13.290597E+0	613.070374E+0	73.959937E+0
1523	6.527858E+0	-13.290597E+0	613.070374E+0	73.959937E+0
1524	9.841291E+0	-13.290597E+0	613.070374E+0	73.959937E+0
1525	9.858386E+0	-13.290597E+0	613.070374E+0	73.959937E+0
1526	9.875480E+0	-12.036667E+0	642.971798E+0	75.012678E+0
1527	9.892573E+0	-12.036667E+0	642.971798E+0	75.012678E+0
1528	12.430067E+0	-12.036667E+0	642.971798E+0	75.012678E+0
1529	12.459701E+0	-12.036667E+0	642.971798E+0	75.012678E+0
1530	12.489334E+0	-10.939910E+0	669.125223E+0	76.002295E+0
1531	12.518968E+0	-10.939910E+0	669.125223E+0	76.002295E+0
1532	14.753081E+0	-10.939910E+0	669.125223E+0	76.002295E+0
1533	14.793694E+0	-10.939910E+0	669.125223E+0	76.002295E+0
1534	14.834283E+0	-10.122796E+0	688.610243E+0	77.125270E+0
1535	14.874886E+0	-10.122796E+0	688.610243E+0	77.125270E+0
1536	16.557886E+0	-10.122796E+0	688.610243E+0	77.125270E+0
1537	16.606655E+0	-10.122796E+0	688.610243E+0	77.125270E+0
1538	16.655429E+0	-9.796000E+0	696.403072E+0	78.446823E+0
1539	17.361059E+0	-9.796000E+0	696.403072E+0	78.446823E+0
1540	17.413099E+0	-9.796000E+0	696.403072E+0	78.446823E+0
1541	17.465141E+0	-9.796000E+0	696.403072E+0	78.446823E+0
1542	17.517180E+0	-9.877796E+0	694.452546E+0	79.259028E+0
1543	17.569219E+0	-9.877796E+0	694.452546E+0	79.259028E+0
1544	17.456855E+0	-9.877796E+0	694.452546E+0	79.259028E+0
1545	17.508073E+0	-9.877796E+0	694.452546E+0	79.259028E+0
1546	17.559295E+0	-10.404690E+0	681.888161E+0	80.301175E+0
1547	17.610515E+0	-10.404690E+0	681.888161E+0	80.301175E+0
1548	16.602680E+0	-10.404690E+0	681.888161E+0	80.301175E+0
1549	16.648633E+0	-10.404690E+0	681.888161E+0	80.301175E+0
1550	16.694587E+0	-11.469602E+0	656.494118E+0	78.950679E+0
1551	14.600068E+0	-11.469602E+0	656.494118E+0	78.950679E+0
1552	14.635372E+0	-11.469602E+0	656.494118E+0	78.950679E+0
1553	14.670676E+0	-12.623869E+0	628.969280E+0	80.036910E+0
1554	14.705980E+0	-12.623869E+0	628.969280E+0	80.036910E+0
1555	12.421208E+0	-12.623869E+0	628.969280E+0	80.036910E+0
1556	12.444969E+0	-12.623869E+0	628.969280E+0	80.036910E+0
1557	12.468729E+0	-12.623869E+0	628.969280E+0	80.036910E+0
1558	12.492491E+0	-14.121570E+0	593.254858E+0	79.266380E+0
1559	12.516252E+0	-14.121570E+0	593.254858E+0	79.266380E+0
1560	9.529633E+0	-14.121570E+0	593.254858E+0	79.266380E+0
1561	9.538418E+0	-14.121570E+0	593.254858E+0	79.266380E+0
1562	9.547202E+0	-15.890158E+0	551.080844E+0	79.099034E+0
1563	9.555987E+0	-15.890158E+0	551.080844E+0	79.099034E+0
1564	6.009911E+0	-15.890158E+0	551.080844E+0	79.099034E+0
1565	6.001009E+0	-15.890158E+0	551.080844E+0	79.099034E+0
1566	5.992108E+0	-17.528662E+0	512.008837E+0	77.483063E+0
1567	5.983206E+0	-17.528662E+0	512.008837E+0	77.483063E+0
1568	2.680913E+0	-17.528662E+0	512.008837E+0	77.483063E+0
1569	2.655626E+0	-17.528662E+0	512.008837E+0	77.483063E+0
1570	2.630339E+0	-19.154403E+0	473.241161E+0	76.526213E+0
1571	2.605053E+0	-19.154403E+0	473.241161E+0	76.526213E+0
1572	-687.974966E-3	-19.154403E+0	473.241161E+0	76.526213E+0
1573	-729.518164E-3	-19.154403E+0	473.241161E+0	76.526213E+0
1574	-771.063025E-3	-20.665255E+0	437.213143E+0	76.991028E+0
1575	-812.607885E-3	-20.665255E+0	437.213143E+0	76.991028E+0
1576	-3.890966E+0	-20.665255E+0	437.213143E+0	76.991028E+0
1577	-3.947617E+0	-20.665255E+0	437.213143E+0	76.991028E+0
1578	-4.004268E+0	-21.431604E+0	418.938680E+0	75.609272E+0
1579	-4.060921E+0	-21.431604E+0	418.938680E+0	75.609272E+0
1580	-5.657935E+0	-21.431604E+0	418.938680E+0	75.609272E+0
1581	-5.722249E+0	-21.431604E+0	418.938680E+0	75.609272E+0
1582	-5.786567E+0	-20.789814E+0	434.242906E+0	78.080590E+0
1583	-5.850882E+0	-20.789814E+0	434.242906E+0	78.080590E+0
1584	-4.625205E+0	-20.789814E+0	434.242906E+0	78.080590E+0
1585	-4.683100E+0	-20.789814E+0	434.242906E+0	78.080590E+0
1586	-4.740999E+0	-19.493685E+0	465.150580E+0	79.106961E+0
1587	-4.798894E+0	-19.493685E+0	465.150580E+0	79.106961E+0
1588	-2.251575E+0	-19.493685E+0	465.150580E+0	79.106961E+0
1589	-2.296511E+0	-19.493685E+0	465.150580E+0	79.106961E+0
1590	-2.341449E+0	-17.961678E+0	501.683069E+0	81.615104E+0
1591	-2.386385E+0	-17.961678E+0	501.683069E+0	81.615104E+0
1592	648.013693E-3	-17.961678E+0	501.683069E+0	81.615104E+0
1593	618.396324E-3	-17.961678E+0	501.683069E+0	81.615104E+0
1594	588.780139E-3	-16.494703E+0	536.664777E+0	78.412374E+0
1595	559.161584E-3	-16.494703E+0	536.664777E+0	78.412374E+0
1596	3.478164E+0	-16.494703E+0	536.664777E+0	78.412374E+0
1597	3.463218E+0	-16.494703E+0	536.664777E+0	78.412374E+0
1598	3.448271E+0	-14.742324E+0	578.452274E+0	75.162919E+0
1599	3.433324E+0	-14.742324E+0	578.452274E+0	75.162919E+0
1600	6.940659E+0	-14.742324E+0	578.452274E+0	75.162919E+0
1601	6.943235E+0	-14.742324E+0	578.452274E+0	75.162919E+0
1602	6.945812E+0	-13.123150E+0	617.063345E+0	71.643520E+0
1603	6.948389E+0	-13.123150E+0	617.063345E+0	71.643520E+0
1604	10.205504E+0	-13.123150E+0	617.063345E+0	71.643520E+0
1605	10.224273E+0	-13.123150E+0	617.063345E+0	71.643520E+0
1606	10.243041E+0	-11.938856E+0	645.304192E+0	73.530930E+0
1607	10.261809E+0	-11.938856E+0	645.304192E+0	73.530930E+0
1608	12.661007E+0	-11.938856E+0	645.304192E+0	73.530930E+0
1609	12.691619E+0	-11.938856E+0	645.304192E+0	73.530930E+0
1610	12.722231E+0	-10.755554E+0	673.521407E+0	77.185778E+0
1611	12.752842E+0	-10.755554E+0	673.521407E+0	77.185778E+0
1612	15.161893E+0	-10.755554E+0	673.521407E+0	77.185778E+0
1613	-14.945661E+0	-10.755554E+0	673.521407E+0	77.185778E+0
1614	-15.053214E+0	-9.991015E+0	691.752727E+0	78.125091E+0
1615	-15.160776E+0	-9.991015E+0	691.752727E+0	78.125091E+0
1616	-13.731606E+0	-9.991015E+0	691.752727E+0	78.125091E+0
1617	-13.831516E+0	-9.991015E+0	691.752727E+0	78.125091E+0
1618	-13.931424E+0	-9.612537E+0	700.777974E+0	78.657510E+0
1619	-13.270593E+0	-9.612537E+0	700.777974E+0	78.657510E+0
1620	-13.366719E+0	-9.612537E+0	700.777974E+0	78.657510E+0
1621	-13.462846E+0	-9.612537E+0	700.777974E+0	78.657510E+0
1622	-13.558971E+0	-8.748725E+0	721.376547E+0	81.715438E+0
1623	-13.655095E+0	-8.748725E+0	721.376547E+0	81.715438E+0
1624	-12.014970E+0	-8.748725E+0	721.376547E+0	81.715438E+0
1625	-12.102450E+0	-8.748725E+0	721.376547E+0	81.715438E+0
1626	-12.189938E+0	-6.976907E+0	763.627596E+0	82.619915E+0
1627	-12.277421E+0	-6.976907E+0	763.627596E+0	82.619915E+0
1628	-8.803554E+0	-6.976907E+0	763.627596E+0	82.619915E+0
1629	-8.873322E+0	-6.976907E+0	763.627596E+0	82.619915E+0
1630	-8.943092E+0	-4.346889E+0	826.343405E+0	80.694654E+0
1631	-9.012860E+0	-4.346889E+0	826.343405E+0	80.694654E+0
1632	-3.796293E+0	-4.346889E+0	826.343405E+0	80.694654E+0
1633	-3.839763E+0	-4.346889E+0	826.343405E+0	80.694654E+0
1634	-3.883242E+0	-1.784396E+0	887.449008E+0	81.784297E+0
1635	-3.926703E+0	-1.784396E+0	887.449008E+0	81.784297E+0
1636	1.180439E+0	-1.784396E+0	887.449008E+0	81.784297E+0
1637	1.162596E+0	-1.784396E+0	887.449008E+0	81.784297E+0
1638	1.144752E+0	441.364228E-3	940.524839E+0	80.240210E+0
1639	1.126908E+0	441.364228E-3	940.524839E+0	80.240210E+0
1640	5.582843E+0	441.364228E-3	940.524839E+0	80.240210E+0
1641	5.587257E+0	441.364228E-3	940.524839E+0	80.240210E+0
1642	5.591671E+0	2.395437E+0	987.121951E+0	81.228622E+0
1643	5.596085E+0	2.395437E+0	987.121951E+0	81.228622E+0
1644	9.528181E+0	2.395437E+0	987.121951E+0	81.228622E+0
1645	9.552138E+0	2.395437E+0	987.121951E+0	81.228622E+0
1646	9.576092E+0	4.002228E+0	1.025438E+3	76.691933E+0
1647	9.600045E+0	4.002228E+0	1.025438E+3	76.691933E+0
1648	12.853650E+0	4.002228E+0	1.025438E+3	76.691933E+0
1649	12.893671E+0	4.002228E+0	1.025438E+3	76.691933E+0
1650	12.933694E+0	5.155505E+0	1.052939E+3	76.761442E+0
1651	12.973716E+0	5.155505E+0	1.052939E+3	76.761442E+0
1652	15.331826E+0	5.155505E+0	1.052939E+3	76.761442E+0
1653	15.383380E+0	5.155505E+0	1.052939E+3	76.761442E+0
1654	15.434936E+0	5.782579E+0	1.067892E+3	75.712076E+0
1655	15.486493E+0	5.782579E+0	1.067892E+3	75.712076E+0
1656	16.798469E+0	5.782579E+0	1.067892E+3	75.712076E+0
1657	16.856289E+0	5.782579E+0	1.067892E+3	75.712076E+0
1658	16.914116E+0	5.668326E+0	1.065168E+3	75.129635E+0
1659	16.971940E+0	5.668326E+0	1.065168E+3	75.129635E+0
1660	16.800120E+0	5.668326E+0	1.065168E+3	75.129635E+0
1661	16.856805E+0	5.668326E+0	1.065168E+3	75.129635E+0
1662	16.913486E+0	4.864767E+0	1.046006E+3	80.098647E+0
1663	16.970169E+0	4.864767E+0	1.046006E+3	80.098647E+0
1664	15.411703E+0	4.864767E+0	1.046006E+3	80.098647E+0
1665	15.460349E+0	4.864767E+0	1.046006E+3	80.098647E+0
1666	15.508995E+0	3.827781E+0	1.021278E+3	82.352625E+0
1667	15.557642E+0	3.827781E+0	1.021278E+3	82.352625E+0
1668	13.521949E+0	3.827781E+0	1.021278E+3	82.352625E+0
